			Number of Travelers		Travel Time		Travel Delay		Travel Distance					Number of Travelers		Travel Time		Travel Delay		Travel Distance					Number of Travelers		Travel Time		Travel Delay		Travel Distance					Number of Travelers		Travel Time		Travel Delay		Travel Distance					Number of Travelers		Travel Time		Travel Delay		Travel Distance					Number of Travelers		Travel Time		Travel Delay		Travel Distance	
Facility	TimeStamp	Mode	Share (Travelers)	Percentage (%)	Total (Minutes)	Average (Minutes)	Total (Travelers-Minutes)	Average (Minutes)	Total (Travelers-Miles)	Average (Miles)			Mode	Share (Travelers)	Percentage (%)	Total (Minutes)	Average (Minutes)	Total (Travelers-Minutes)	Average (Minutes)	Total (Travelers-Miles)	Average (Miles)			Mode	Share (Travelers)	Percentage (%)	Total (Minutes)	Average (Minutes)	Total (Travelers-Minutes)	Average (Minutes)	Total (Travelers-Miles)	Average (Miles)			Mode	Share (Travelers)	Percentage (%)	Total (Minutes)	Average (Minutes)	Total (Travelers-Minutes)	Average (Minutes)	Total (Travelers-Miles)	Average (Miles)			Mode	Share (Travelers)	Percentage (%)	Total (Minutes)	Average (Minutes)	Total (Travelers-Minutes)	Average (Minutes)	Total (Travelers-Miles)	Average (Miles)			Mode	Share (Travelers)	Percentage (%)	Total (Minutes)	Average (Minutes)	Total (Travelers-Minutes)	Average (Minutes)	Total (Travelers-Miles)	Average (Miles)
Greenville Ave Northbound	3:15:00	Car	6369	100	21150.5	3.32	8537.48	1.34	7853.41	1.23			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	6369	100	21180.1	3.33	8552.43	1.34	7862.9	1.23			Truck	5	N/A	29.6	5.92	14.95	2.99	9.49	1.9
Greenville Ave Southbound	3:15:00	Car	4091	100	10327.7	2.52	3183.03	0.78	4564.25	1.12			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	4091	100	10333.8	2.53	3185.34	0.78	4566.46	1.12			Truck	5	N/A	6.1	1.22	2.31	0.46	2.21	0.44
IH 635 Eastbound	3:15:00	Car	4984	100	41742.39	8.38	26083.51	5.23	17755.48	3.56			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	4984	100	41754.09	8.38	26090.5	5.23	17760.84	3.56			Truck	1	N/A	11.7	11.7	6.99	6.99	5.35	5.35
IH 635 Westbound	3:15:00	Car	4421	100	16054.99	3.63	1058.38	0.24	17150.36	3.88			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	4421	100	16054.99	3.63	1058.38	0.24	17150.36	3.88			Truck	0	N/A	0	0	0	0	0	0
SH 190 Eastbound	3:15:00	Car	1599	100	4858.41	3.04	309.23	0.19	5239.4	3.28			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	1599	100	4858.41	3.04	309.23	0.19	5239.4	3.28			Truck	0	N/A	0	0	0	0	0	0
SH 190 Westbound	3:15:00	Car	1891	100	4958.2	2.62	341.12	0.18	5274.6	2.79			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	1891	100	4958.2	2.62	341.12	0.18	5274.6	2.79			Truck	0	N/A	0	0	0	0	0	0
US 75 Frontage Rd Northbound	3:15:00	Car	19342	100	42325.79	2.19	20555.12	1.06	14552.63	0.75			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	19342	100	42347.58	2.19	20560.2	1.06	14563.49	0.75			Truck	8	N/A	21.8	2.72	5.09	0.64	10.86	1.36
US 75 Frontage Rd Southbound	3:15:00	Car	16325	100	40124.89	2.46	22455.29	1.38	11396.71	0.7			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	16325	100	40173.8	2.46	22485.11	1.38	11409.56	0.7			Truck	14	N/A	48.9	3.49	29.81	2.13	12.85	0.92
US 75 HOV Northbound	3:15:00	Car	500	100	3088.4	6.18	78.05	0.16	3141.05	6.28			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	500	100	3088.4	6.18	78.05	0.16	3141.05	6.28			Truck	0	N/A	0	0	0	0	0	0
US 75 HOV Southbound	3:15:00	Car	226	100	1473.2	6.52	40.71	0.18	1496.63	6.62			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	226	100	1473.2	6.52	40.71	0.18	1496.63	6.62			Truck	0	N/A	0	0	0	0	0	0
US 75 Northbound	3:15:00	Car	11573	100	95536.22	8.56	43515.68	3.76	60751.19	5.25			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	11573	100	99167.62	8.57	43540.09	3.76	60776.44	5.25			Truck	4	N/A	47.7	11.92	24.41	6.1	25.25	6.31
US 75 Southbound	3:15:00	Car	10035	100	92960.586	9.17	44735.11	4.46	54181.39	5.4			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	10035	100	92102.73	9.18	44785.12	4.46	54235.93	5.4			Truck	10	N/A	97.3	9.73	50.01	5	54.53	5.45
Entire System	3:20:00	Car	101800	98.51	961196.75	9.6	398872.5	3.92	429418.06	4.22			Bus	0	0	0	0	0	0	0	0			Rail	1539	1.49	11550.39	7.51	722.02	0.47	11338.75	7.37			Park and Ride	0	0	0	0	0	0	0	0			Total	103339	100	989596.31	9.58	399910.56	3.87	441078.94	4.27			Truck	29	N/A	777.2	26.8	316.04	10.9	322.18	11.11
Greenville Ave Northbound	3:20:00	Car	6387	100	21366.4	3.35	8770.08	1.37	7821.99	1.22			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	6387	100	21395.4	3.35	8785.6	1.38	7830.67	1.23			Truck	5	N/A	29	5.8	15.52	3.1	8.68	1.74
Greenville Ave Southbound	3:20:00	Car	4469	100	11658.2	2.61	4042.93	0.9	4846.53	1.08			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	4469	100	11664.6	2.61	4044.6	0.91	4849.38	1.09			Truck	5	N/A	6.4	1.28	1.68	0.34	2.85	0.57
IH 635 Eastbound	3:20:00	Car	4896	100	40518.69	8.28	24956.95	5.1	17644.75	3.6			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	4896	100	40535.39	8.28	24968.24	5.1	17650.96	3.61			Truck	1	N/A	16.7	16.7	11.28	11.28	6.21	6.21
IH 635 Westbound	3:20:00	Car	4497	100	16668.69	3.71	1105.33	0.25	17792.63	3.96			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	4497	100	16668.69	3.71	1105.33	0.25	17792.63	3.96			Truck	0	N/A	0	0	0	0	0	0
SH 190 Eastbound	3:20:00	Car	1675	100	5194.7	3.1	334.26	0.2	5588.01	3.34			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	1675	100	5194.7	3.1	334.26	0.2	5588.01	3.34			Truck	0	N/A	0	0	0	0	0	0
SH 190 Westbound	3:20:00	Car	1832	100	4431.8	2.42	305.6	0.17	4718.09	2.58			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	1832	100	4431.8	2.42	305.6	0.17	4718.09	2.58			Truck	0	N/A	0	0	0	0	0	0
US 75 Frontage Rd Northbound	3:20:00	Car	19632	100	41890.91	2.13	19692.53	1	14838.17	0.76			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	19632	100	41915.71	2.14	19698.83	1	14850.4	0.76			Truck	6	N/A	24.8	4.13	6.31	1.05	12.23	2.04
US 75 Frontage Rd Southbound	3:20:00	Car	16371	100	41526.09	2.54	24145.41	1.47	11234.47	0.69			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	16371	100	41579.89	2.54	24179.88	1.48	11247.55	0.69			Truck	16	N/A	53.8	3.36	34.46	2.15	13.08	0.82
US 75 HOV Northbound	3:20:00	Car	482	100	2972.8	6.17	75.31	0.16	3035.43	6.3			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	482	100	2972.8	6.17	75.31	0.16	3035.43	6.3			Truck	0	N/A	0	0	0	0	0	0
US 75 HOV Southbound	3:20:00	Car	220	100	1482.6	6.74	40.18	0.18	1504.31	6.84			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	220	100	1482.6	6.74	40.18	0.18	1504.31	6.84			Truck	0	N/A	0	0	0	0	0	0
US 75 Northbound	3:20:00	Car	11957	100	96445.9	8.46	45801.29	3.83	60495.88	5.06			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	11957	100	101201.46	8.46	45826.51	3.83	60520.8	5.06			Truck	4	N/A	48.2	12.05	25.22	6.3	24.92	6.23
US 75 Southbound	3:20:00	Car	10210	100	90303.24	8.75	39992.92	3.92	56496.55	5.53			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	10210	100	89413.77	8.76	40028.08	3.92	56553.45	5.54			Truck	11	N/A	84.3	7.66	35.16	3.2	56.9	5.17
Entire System	3:25:00	Car	103298	98.54	972728.4	9.57	399120.5	3.86	437798.84	4.24			Bus	0	0	0	0	0	0	0	0			Rail	1535	1.46	11168.6	7.28	733.5	0.48	10932.07	7.12			Park and Ride	0	0	0	0	0	0	0	0			Total	104833	100	1000819.5	9.55	400154.31	3.82	449057.97	4.28			Truck	32	N/A	765.4	23.92	300.3	9.38	327.04	10.22
Greenville Ave Northbound	3:25:00	Car	6532	100	21887.01	3.35	9182.4	1.41	7905.84	1.21			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	6532	100	21918.51	3.36	9201.91	1.41	7913.62	1.21			Truck	4	N/A	31.5	7.88	19.51	4.88	7.78	1.95
Greenville Ave Southbound	3:25:00	Car	4694	100	13149	2.8	5143.07	1.1	5079.12	1.08			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	4694	100	13163.9	2.8	5146.57	1.1	5086.48	1.08			Truck	5	N/A	14.9	2.98	3.5	0.7	7.36	1.47
IH 635 Eastbound	3:25:00	Car	4895	100	38726.68	7.91	23195.8	4.74	17623.43	3.6			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	4895	100	38745.08	7.92	23208.5	4.74	17629.95	3.6			Truck	1	N/A	18.4	18.4	12.71	12.71	6.51	6.51
IH 635 Westbound	3:25:00	Car	4560	100	17141.9	3.76	1138.98	0.25	18300.64	4.01			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	4560	100	17141.9	3.76	1138.98	0.25	18300.64	4.01			Truck	0	N/A	0	0	0	0	0	0
SH 190 Eastbound	3:25:00	Car	1754	100	5507.6	3.14	360.75	0.21	5911.94	3.37			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	1754	100	5507.6	3.14	360.75	0.21	5911.94	3.37			Truck	0	N/A	0	0	0	0	0	0
SH 190 Westbound	3:25:00	Car	1830	100	4185.2	2.29	281.49	0.15	4455.11	2.43			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	1830	100	4185.2	2.29	281.49	0.15	4455.11	2.43			Truck	0	N/A	0	0	0	0	0	0
US 75 Frontage Rd Northbound	3:25:00	Car	19911	100	42279.41	2.12	19664.7	0.99	15123.76	0.76			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	19911	100	42305.7	2.12	19672.9	0.99	15135.7	0.76			Truck	10	N/A	26.3	2.63	8.19	0.82	11.93	1.19
US 75 Frontage Rd Southbound	3:25:00	Car	16645	100	40338.13	2.42	23078.97	1.39	11178.55	0.67			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	16645	100	40390.34	2.43	23109.62	1.39	11192.96	0.67			Truck	16	N/A	52.2	3.26	30.65	1.92	14.41	0.9
US 75 HOV Northbound	3:25:00	Car	488	100	2871.8	5.88	69.94	0.14	2934.89	6.01			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	488	100	2871.8	5.88	69.94	0.14	2934.89	6.01			Truck	0	N/A	0	0	0	0	0	0
US 75 HOV Southbound	3:25:00	Car	216	100	1412.2	6.54	39.05	0.18	1453.23	6.73			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	216	100	1412.2	6.54	39.05	0.18	1453.23	6.73			Truck	0	N/A	0	0	0	0	0	0
US 75 Northbound	3:25:00	Car	12213	100	100924.1	8.55	49194.68	4.03	60336.41	4.94			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	12213	100	104485.16	8.56	49219.21	4.03	60362.84	4.94			Truck	3	N/A	48.9	16.3	24.53	8.18	26.43	8.81
US 75 Southbound	3:25:00	Car	10267	100	87535.945	8.41	34542.64	3.36	59306.15	5.78			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	10267	100	86446.64	8.42	34565.87	3.37	59364.08	5.78			Truck	10	N/A	73.3	7.33	23.23	2.32	57.93	5.79
Entire System	3:30:00	Car	104786	98.57	981751.94	9.54	397338.97	3.79	446560.97	4.26			Bus	0	0	0	0	0	0	0	0			Rail	1521	1.43	10755.7	7.07	703.4	0.46	10532.01	6.92			Park and Ride	0	0	0	0	0	0	0	0			Total	106307	100	1010874.44	9.51	398331.62	3.75	457405.03	4.3			Truck	33	N/A	727.8	22.05	289.24	8.76	312.22	9.46
Greenville Ave Northbound	3:30:00	Car	6906	100	22336.09	3.23	9402.5	1.36	8072.92	1.17			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	6906	100	22370.29	3.24	9422.46	1.36	8082.06	1.17			Truck	6	N/A	34.2	5.7	19.96	3.33	9.13	1.52
Greenville Ave Southbound	3:30:00	Car	4889	100	14022.7	2.87	5726.77	1.17	5252.22	1.07			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	4889	100	14045.5	2.87	5734.33	1.17	5261.83	1.08			Truck	6	N/A	22.8	3.8	7.56	1.26	9.61	1.6
IH 635 Eastbound	3:30:00	Car	4792	100	36152.67	7.54	20644.67	4.31	17606.81	3.67			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	4792	100	36171.07	7.55	20657.38	4.31	17613.33	3.68			Truck	1	N/A	18.4	18.4	12.71	12.71	6.51	6.51
IH 635 Westbound	3:30:00	Car	4647	100	17046.61	3.67	1105.73	0.24	18265.9	3.93			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	4647	100	17046.61	3.67	1105.73	0.24	18265.9	3.93			Truck	0	N/A	0	0	0	0	0	0
SH 190 Eastbound	3:30:00	Car	1891	100	5970.3	3.16	393.83	0.21	6397.03	3.38			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	1891	100	5970.3	3.16	393.83	0.21	6397.03	3.38			Truck	0	N/A	0	0	0	0	0	0
SH 190 Westbound	3:30:00	Car	1856	100	4192	2.26	279.18	0.15	4461.08	2.4			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	1856	100	4192	2.26	279.18	0.15	4461.08	2.4			Truck	0	N/A	0	0	0	0	0	0
US 75 Frontage Rd Northbound	3:30:00	Car	20015	100	42743.21	2.14	20117.81	1.01	15115.32	0.76			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	20015	100	42772.9	2.14	20128.17	1.01	15128.05	0.76			Truck	13	N/A	29.7	2.28	10.36	0.8	12.74	0.98
US 75 Frontage Rd Southbound	3:30:00	Car	16745	100	37593.99	2.25	20423.33	1.22	11123.05	0.66			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	16745	100	37646.49	2.25	20451.17	1.22	11139.43	0.67			Truck	17	N/A	52.5	3.09	27.85	1.64	16.38	0.96
US 75 HOV Northbound	3:30:00	Car	464	100	2750.4	5.93	67.93	0.15	2825.7	6.09			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	464	100	2750.4	5.93	67.93	0.15	2825.7	6.09			Truck	0	N/A	0	0	0	0	0	0
US 75 HOV Southbound	3:30:00	Car	196	100	1329.8	6.78	36.82	0.19	1358.59	6.93			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	196	100	1329.8	6.78	36.82	0.19	1358.59	6.93			Truck	0	N/A	0	0	0	0	0	0
US 75 Northbound	3:30:00	Car	12315	100	105181.53	8.89	53204.1	4.32	61366.59	4.98			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	12315	100	109473.26	8.89	53231.5	4.32	61394.35	4.99			Truck	3	N/A	53	17.67	27.4	9.13	27.76	9.25
US 75 Southbound	3:30:00	Car	10326	100	83847.734	8.03	29442.44	2.85	61213.93	5.93			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	10326	100	82966.33	8.03	29456.89	2.85	61271.53	5.93			Truck	11	N/A	64	5.82	14.45	1.31	57.61	5.24
Entire System	3:35:00	Car	106010	98.62	983399.94	9.45	393611.25	3.71	450439.12	4.25			Bus	0	0	0	0	0	0	0	0			Rail	1479	1.38	10312.5	6.97	686.1	0.46	10090.15	6.82			Park and Ride	0	0	0	0	0	0	0	0			Total	107489	100	1013163.06	9.43	394563	3.67	460819.78	4.29			Truck	28	N/A	676.3	24.15	265.67	9.49	290.46	10.37
Greenville Ave Northbound	3:35:00	Car	7068	100	22840.11	3.23	9741.53	1.38	8171.68	1.16			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	7068	100	22870.71	3.24	9761.06	1.38	8178.64	1.16			Truck	5	N/A	30.6	6.12	19.53	3.91	6.96	1.39
Greenville Ave Southbound	3:35:00	Car	5005	100	14462.2	2.89	6077.61	1.21	5292.65	1.06			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	5005	100	14488.7	2.89	6087.36	1.22	5303.15	1.06			Truck	7	N/A	26.5	3.79	9.75	1.39	10.5	1.5
IH 635 Eastbound	3:35:00	Car	4766	100	33924.47	7.12	18771.1	3.94	17239.8	3.62			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	4766	100	33941.17	7.12	18784.05	3.94	17244.07	3.62			Truck	1	N/A	16.7	16.7	12.95	12.95	4.27	4.27
IH 635 Westbound	3:35:00	Car	4564	100	16333.72	3.58	1008.09	0.22	17545.35	3.84			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	4564	100	16333.72	3.58	1008.09	0.22	17545.35	3.84			Truck	0	N/A	0	0	0	0	0	0
SH 190 Eastbound	3:35:00	Car	2070	100	6218.1	3	422.17	0.2	6657.25	3.22			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	2070	100	6218.1	3	422.17	0.2	6657.25	3.22			Truck	0	N/A	0	0	0	0	0	0
SH 190 Westbound	3:35:00	Car	1863	100	4331.9	2.33	279.51	0.15	4614.48	2.48			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	1863	100	4331.9	2.33	279.51	0.15	4614.48	2.48			Truck	0	N/A	0	0	0	0	0	0
US 75 Frontage Rd Northbound	3:35:00	Car	20274	100	43444.6	2.14	20251.85	1	15520.06	0.77			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	20274	100	43477.7	2.14	20264.52	1	15533.58	0.77			Truck	15	N/A	33.1	2.21	12.67	0.84	13.52	0.9
US 75 Frontage Rd Southbound	3:35:00	Car	16765	100	35056.2	2.09	18076.67	1.08	11013.55	0.66			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	16765	100	35102	2.09	18097.38	1.08	11030.07	0.66			Truck	19	N/A	45.8	2.41	20.71	1.09	16.52	0.87
US 75 HOV Northbound	3:35:00	Car	456	100	2687.6	5.89	64.52	0.14	2747.21	6.02			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	456	100	2687.6	5.89	64.52	0.14	2747.21	6.02			Truck	0	N/A	0	0	0	0	0	0
US 75 HOV Southbound	3:35:00	Car	190	100	1222.4	6.43	33.09	0.17	1241.19	6.53			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	190	100	1222.4	6.43	33.09	0.17	1241.19	6.53			Truck	0	N/A	0	0	0	0	0	0
US 75 Northbound	3:35:00	Car	12293	100	110823.66	9.27	57272.46	4.66	61825.56	5.03			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	12293	100	113972	9.27	57298.43	4.66	61849.46	5.03			Truck	3	N/A	48	16	25.97	8.66	23.9	7.97
US 75 Southbound	3:35:00	Car	10264	100	79260.61	7.65	25101.05	2.45	60951.34	5.94			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	10264	100	78546.83	7.65	25111.61	2.45	61003.36	5.94			Truck	8	N/A	55.3	6.91	10.56	1.32	52.02	6.5
Entire System	3:40:00	Car	106513	98.64	972983.25	9.34	387785.25	3.64	448765.66	4.21			Bus	0	0	0	0	0	0	0	0			Rail	1466	1.36	10011.49	6.83	667.4	0.46	9794	6.68			Park and Ride	0	0	0	0	0	0	0	0			Total	107979	100	1005544.62	9.31	388694.62	3.6	458814.06	4.25			Truck	24	N/A	603	25.12	241.96	10.08	254.45	10.6
Greenville Ave Northbound	3:40:00	Car	7096	100	23087.71	3.25	9921.79	1.4	8210.82	1.16			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	7096	100	23112.11	3.26	9938.76	1.4	8215.54	1.16			Truck	5	N/A	24.4	4.88	16.97	3.39	4.72	0.94
Greenville Ave Southbound	3:40:00	Car	4877	100	14228.4	2.92	6055.65	1.24	5164.17	1.06			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	4877	100	14253.8	2.92	6065.02	1.24	5174.29	1.06			Truck	6	N/A	25.4	4.23	9.36	1.56	10.12	1.69
IH 635 Eastbound	3:40:00	Car	4789	100	31946.96	6.67	16855.46	3.52	17172.29	3.59			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	4789	100	31958.66	6.67	16866.22	3.52	17173.4	3.59			Truck	1	N/A	11.7	11.7	10.76	10.76	1.11	1.11
IH 635 Westbound	3:40:00	Car	4380	100	15587.91	3.56	960.45	0.22	16731.88	3.82			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	4380	100	15587.91	3.56	960.45	0.22	16731.88	3.82			Truck	0	N/A	0	0	0	0	0	0
SH 190 Eastbound	3:40:00	Car	2073	100	6197.7	2.99	414.07	0.2	6644.86	3.21			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	2073	100	6197.7	2.99	414.07	0.2	6644.86	3.21			Truck	0	N/A	0	0	0	0	0	0
SH 190 Westbound	3:40:00	Car	1885	100	4368.11	2.32	278.81	0.15	4660.78	2.47			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	1885	100	4368.11	2.32	278.81	0.15	4660.78	2.47			Truck	0	N/A	0	0	0	0	0	0
US 75 Frontage Rd Northbound	3:40:00	Car	20615	100	44501.43	2.16	20870.32	1.01	15843.21	0.77			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	20615	100	44530.82	2.16	20881.98	1.01	15854.98	0.77			Truck	14	N/A	29.4	2.1	11.67	0.83	11.77	0.84
US 75 Frontage Rd Southbound	3:40:00	Car	16792	100	32445.78	1.93	15615.96	0.93	10934.35	0.65			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	16792	100	32479.88	1.93	15630.48	0.93	10947.15	0.65			Truck	14	N/A	34.1	2.44	14.52	1.04	12.8	0.91
US 75 HOV Northbound	3:40:00	Car	466	100	2790.4	5.99	68.17	0.15	2858.01	6.13			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	466	100	2790.4	5.99	68.17	0.15	2858.01	6.13			Truck	0	N/A	0	0	0	0	0	0
