			Number of Travelers		Travel Time		Travel Delay		Travel Distance					Number of Travelers		Travel Time		Travel Delay		Travel Distance					Number of Travelers		Travel Time		Travel Delay		Travel Distance					Number of Travelers		Travel Time		Travel Delay		Travel Distance					Number of Travelers		Travel Time		Travel Delay		Travel Distance					Number of Travelers		Travel Time		Travel Delay		Travel Distance	
Facility	TimeStamp	Mode	Share (Travelers)	Percentage (%)	Total (Minutes)	Average (Minutes)	Total (Travelers-Minutes)	Average (Minutes)	Total (Travelers-Miles)	Average (Miles)			Mode	Share (Travelers)	Percentage (%)	Total (Minutes)	Average (Minutes)	Total (Travelers-Minutes)	Average (Minutes)	Total (Travelers-Miles)	Average (Miles)			Mode	Share (Travelers)	Percentage (%)	Total (Minutes)	Average (Minutes)	Total (Travelers-Minutes)	Average (Minutes)	Total (Travelers-Miles)	Average (Miles)			Mode	Share (Travelers)	Percentage (%)	Total (Minutes)	Average (Minutes)	Total (Travelers-Minutes)	Average (Minutes)	Total (Travelers-Miles)	Average (Miles)			Mode	Share (Travelers)	Percentage (%)	Total (Minutes)	Average (Minutes)	Total (Travelers-Minutes)	Average (Minutes)	Total (Travelers-Miles)	Average (Miles)			Mode	Share (Travelers)	Percentage (%)	Total (Minutes)	Average (Minutes)	Total (Travelers-Minutes)	Average (Minutes)	Total (Travelers-Miles)	Average (Miles)
US 75 HOV Northbound	4:45:00	Car	724	100	5175	7.15	134.76	0.19	5273.63	7.28			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	724	100	5175	7.15	134.76	0.19	5273.63	7.28			Truck	0	N/A	0	0	0	0	0	0
US 75 HOV Southbound	4:45:00	Car	490	100	3685	7.52	112.3	0.23	3726.37	7.6			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	490	100	3685	7.52	112.3	0.23	3726.37	7.6			Truck	0	N/A	0	0	0	0	0	0
US 75 Northbound	4:45:00	Car	10144	100	103236.08	10.38	58595.59	5.78	51650.12	5.09			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	10144	100	105368.48	10.39	58614.67	5.78	51664.74	5.09			Truck	2	N/A	32.4	16.2	19.08	9.54	14.62	7.31
US 75 Southbound	4:45:00	Car	9854	100	100736.09	10.22	51717.34	5.25	53334.54	5.41			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	9854	100	100761.59	10.23	51730.41	5.25	53348.04	5.41			Truck	2	N/A	25.5	12.75	13.07	6.54	13.5	6.75
Entire System	4:50:00	Car	107606	98.3	1095819.9	11.26	608071.5	5.65	434290.59	4.04			Bus	0	0	0	0	0	0	0	0			Rail	1858	1.7	13884.69	7.47	850.1	0.46	13658.01	7.35			Park and Ride	0	0	0	0	0	0	0	0			Total	109464	100	1226291.88	11.2	609166.25	5.56	448135.22	4.09			Truck	27	N/A	528.3	19.57	244.66	9.06	186.61	6.91
Greenville Ave Northbound	4:50:00	Car	8465	100	38124	4.5	22109.67	2.61	10024.49	1.18			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	8465	100	38126.3	4.5	22111.04	2.61	10024.95	1.18			Truck	2	N/A	2.3	1.15	1.37	0.69	0.46	0.23
Greenville Ave Southbound	4:50:00	Car	3990	100	12704.89	3.18	3357.16	0.84	5946.75	1.49			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	3990	100	12705.59	3.18	3357.47	0.84	5947.01	1.49			Truck	2	N/A	0.7	0.35	0.31	0.16	0.26	0.13
IH 635 Eastbound	4:50:00	Car	2836	100	12297.7	4.34	1110.21	0.39	12833.32	4.53			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	2836	100	12297.7	4.34	1110.21	0.39	12833.32	4.53			Truck	0	N/A	0	0	0	0	0	0
IH 635 Westbound	4:50:00	Car	3223	100	10969.01	3.4	642.43	0.2	11826.48	3.67			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	3223	100	10969.01	3.4	642.43	0.2	11826.48	3.67			Truck	0	N/A	0	0	0	0	0	0
SH 190 Eastbound	4:50:00	Car	1441	100	3274	2.27	214.54	0.15	3524.34	2.45			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	1441	100	3274	2.27	214.54	0.15	3524.34	2.45			Truck	0	N/A	0	0	0	0	0	0
SH 190 Westbound	4:50:00	Car	1050	100	3338.4	3.18	211.3	0.2	3558.93	3.39			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	1050	100	3338.4	3.18	211.3	0.2	3558.93	3.39			Truck	0	N/A	0	0	0	0	0	0
US 75 Frontage Rd Northbound	4:50:00	Car	21406	100	73435.35	3.43	45824.7	2.14	18438.18	0.86			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	21406	100	73472.25	3.43	45848.64	2.14	18446.8	0.86			Truck	10	N/A	36.9	3.69	23.94	2.39	8.62	0.86
US 75 Frontage Rd Southbound	4:50:00	Car	16582	100	45291	2.73	26783.31	1.62	12017.71	0.72			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	16582	100	45306.1	2.73	26789.7	1.62	12023.68	0.73			Truck	7	N/A	15.1	2.16	6.39	0.91	5.98	0.85
US 75 HOV Northbound	4:50:00	Car	750	100	5340.4	7.12	138.84	0.19	5434.27	7.25			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	750	100	5340.4	7.12	138.84	0.19	5434.27	7.25			Truck	0	N/A	0	0	0	0	0	0
US 75 HOV Southbound	4:50:00	Car	510	100	3768.8	7.39	115.82	0.23	3830.75	7.51			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	510	100	3768.8	7.39	115.82	0.23	3830.75	7.51			Truck	0	N/A	0	0	0	0	0	0
US 75 Northbound	4:50:00	Car	10385	100	105086.05	10.22	57933.01	5.58	53211.52	5.12			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	10385	100	106126.25	10.22	57953.79	5.58	53232.86	5.13			Truck	3	N/A	40.2	13.4	20.78	6.93	21.34	7.11
US 75 Southbound	4:50:00	Car	9747	100	99644.14	10.22	50422.76	5.17	53562.43	5.5			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	9747	100	99669.45	10.23	50434.82	5.17	53576.95	5.5			Truck	3	N/A	25.3	8.43	12.06	4.02	14.53	4.84
Entire System	4:55:00	Car	106615	98.29	1083208.1	11.27	598127.88	5.61	436349.66	4.09			Bus	0	0	0	0	0	0	0	0			Rail	1854	1.71	13698.19	7.39	817.9	0.44	13491.73	7.28			Park and Ride	0	0	0	0	0	0	0	0			Total	108469	100	1216259.88	11.21	599181.19	5.52	450033.19	4.15			Truck	30	N/A	524.9	17.5	235.46	7.85	191.49	6.38
Greenville Ave Northbound	4:55:00	Car	8439	100	39064.21	4.63	22765.04	2.7	10191.32	1.21			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	8439	100	39066.51	4.63	22766.41	2.7	10191.78	1.21			Truck	2	N/A	2.3	1.15	1.37	0.69	0.46	0.23
Greenville Ave Southbound	4:55:00	Car	3999	100	13321.3	3.33	3740.04	0.94	6091.04	1.52			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	3999	100	13329.3	3.33	3742.59	0.94	6094.67	1.52			Truck	4	N/A	8	2	2.55	0.64	3.64	0.91
IH 635 Eastbound	4:55:00	Car	2884	100	12562.9	4.36	1164.83	0.4	13076.92	4.53			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	2884	100	12562.9	4.36	1164.83	0.4	13076.92	4.53			Truck	0	N/A	0	0	0	0	0	0
IH 635 Westbound	4:55:00	Car	3259	100	11006.42	3.38	645.03	0.2	11863.72	3.64			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	3259	100	11006.42	3.38	645.03	0.2	11863.72	3.64			Truck	0	N/A	0	0	0	0	0	0
SH 190 Eastbound	4:55:00	Car	1404	100	3256.9	2.32	212.73	0.15	3508.15	2.5			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	1404	100	3256.9	2.32	212.73	0.15	3508.15	2.5			Truck	0	N/A	0	0	0	0	0	0
SH 190 Westbound	4:55:00	Car	1042	100	3335.3	3.2	205.96	0.2	3558.03	3.41			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	1042	100	3335.3	3.2	205.96	0.2	3558.03	3.41			Truck	0	N/A	0	0	0	0	0	0
US 75 Frontage Rd Northbound	4:55:00	Car	21522	100	72686.55	3.38	45405.52	2.11	18234.57	0.85			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	21522	100	72717.95	3.38	45427.29	2.11	18240.96	0.85			Truck	11	N/A	31.4	2.85	21.78	1.98	6.39	0.58
US 75 Frontage Rd Southbound	4:55:00	Car	16210	100	47725.17	2.94	29352.96	1.81	11879.82	0.73			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	16210	100	47740.57	2.95	29359.28	1.81	11886	0.73			Truck	7	N/A	15.4	2.2	6.31	0.9	6.18	0.88
US 75 HOV Northbound	4:55:00	Car	754	100	5431.4	7.2	141.33	0.19	5522.19	7.32			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	754	100	5431.4	7.2	141.33	0.19	5522.19	7.32			Truck	0	N/A	0	0	0	0	0	0
US 75 HOV Southbound	4:55:00	Car	510	100	3758.4	7.37	116.22	0.23	3813.13	7.48			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	510	100	3758.4	7.37	116.22	0.23	3813.13	7.48			Truck	0	N/A	0	0	0	0	0	0
US 75 Northbound	4:55:00	Car	10785	100	106747.79	9.9	56352.73	5.23	55736.66	5.17			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	10785	100	106790.49	9.9	56373.04	5.23	55761.21	5.17			Truck	4	N/A	42.7	10.67	20.31	5.08	24.56	6.14
US 75 Southbound	4:55:00	Car	9685	100	98102.79	10.13	48406.05	5	54112.73	5.59			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	9685	100	98126.89	10.13	48416.54	5	54127.67	5.59			Truck	3	N/A	24.1	8.03	10.49	3.5	14.94	4.98
Entire System	5:00:00	Car	105434	98.25	1072770.4	11.31	587797.5	5.58	438647.47	4.16			Bus	0	0	0	0	0	0	0	0			Rail	1875	1.75	13647.6	7.28	824.9	0.44	13433.57	7.16			Park and Ride	0	0	0	0	0	0	0	0			Total	107309	100	1206519.62	11.24	588864.75	5.49	452291.44	4.21			Truck	27	N/A	562.1	20.82	242.37	8.98	210.42	7.79
Greenville Ave Northbound	5:00:00	Car	8283	100	40159.61	4.85	23816.81	2.88	10233.89	1.24			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	8283	100	40161.91	4.85	23818.19	2.88	10234.36	1.24			Truck	2	N/A	2.3	1.15	1.37	0.69	0.46	0.23
Greenville Ave Southbound	5:00:00	Car	3919	100	13782.09	3.52	4084.11	1.04	6147.74	1.57			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	3919	100	13798.29	3.52	4090.3	1.04	6154.01	1.57			Truck	5	N/A	16.2	3.24	6.18	1.24	6.27	1.25
IH 635 Eastbound	5:00:00	Car	2939	100	12647.29	4.3	1177.69	0.4	13174.44	4.48			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	2939	100	12647.29	4.3	1177.69	0.4	13174.44	4.48			Truck	0	N/A	0	0	0	0	0	0
IH 635 Westbound	5:00:00	Car	3409	100	11345.91	3.33	662.1	0.19	12235.92	3.59			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	3409	100	11345.91	3.33	662.1	0.19	12235.92	3.59			Truck	0	N/A	0	0	0	0	0	0
SH 190 Eastbound	5:00:00	Car	1418	100	3287.6	2.32	217.73	0.15	3537.59	2.49			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	1418	100	3287.6	2.32	217.73	0.15	3537.59	2.49			Truck	0	N/A	0	0	0	0	0	0
SH 190 Westbound	5:00:00	Car	1092	100	3435.6	3.15	210.95	0.19	3677.04	3.37			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	1092	100	3435.6	3.15	210.95	0.19	3677.04	3.37			Truck	0	N/A	0	0	0	0	0	0
US 75 Frontage Rd Northbound	5:00:00	Car	21334	100	70409.02	3.3	44017.45	2.06	17633.64	0.83			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	21334	100	70437.02	3.3	44037.36	2.06	17639.07	0.83			Truck	10	N/A	28	2.8	19.92	1.99	5.43	0.54
US 75 Frontage Rd Southbound	5:00:00	Car	16061	100	49164.88	3.06	31232.56	1.94	11606.85	0.72			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	16061	100	49179.77	3.06	31238.28	1.94	11613.1	0.72			Truck	7	N/A	14.9	2.13	5.73	0.82	6.25	0.89
US 75 HOV Northbound	5:00:00	Car	752	100	5571.4	7.41	146.78	0.2	5682.98	7.56			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	752	100	5571.4	7.41	146.78	0.2	5682.98	7.56			Truck	0	N/A	0	0	0	0	0	0
US 75 HOV Southbound	5:00:00	Car	522	100	3744.8	7.17	117.97	0.23	3795.07	7.27			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	522	100	3744.8	7.17	117.97	0.23	3795.07	7.27			Truck	0	N/A	0	0	0	0	0	0
US 75 Northbound	5:00:00	Car	11072	100	108960.52	9.66	54473.92	4.92	58074.1	5.25			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	11072	100	107008.21	9.66	54495.72	4.92	58102.45	5.25			Truck	4	N/A	47.7	11.93	21.8	5.45	28.36	7.09
US 75 Southbound	5:00:00	Car	9673	100	95199.27	9.84	44960.51	4.65	54819.68	5.67			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	9673	100	95219.98	9.84	44968.3	4.65	54833.83	5.67			Truck	4	N/A	20.7	5.17	7.79	1.95	14.15	3.54
Entire System	5:05:00	Car	93830	98.11	1154256	12.3	571407.62	6.09	424531.84	4.52			Bus	0	0	0	0	0	0	0	0			Rail	1803	1.89	13326.79	7.39	857.58	0.48	13059.94	7.24			Park and Ride	0	0	0	0	0	0	0	0			Total	95633	100	1168161.5	12.22	572520.12	5.99	437804.47	4.58			Truck	30	N/A	578.7	19.29	254.93	8.5	212.62	7.09
Greenville Ave Northbound	5:05:00	Car	7846	100	39795.63	5.07	24129.97	3.08	9836.66	1.25			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	7846	100	39796.63	5.07	24130.04	3.08	9837.12	1.25			Truck	1	N/A	1	1	0.07	0.07	0.46	0.46
Greenville Ave Southbound	5:05:00	Car	3645	100	13667.4	3.75	4109.39	1.13	6071.29	1.67			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	3645	100	13687.9	3.76	4117.89	1.13	6078.76	1.67			Truck	5	N/A	20.5	4.1	8.49	1.7	7.47	1.49
IH 635 Eastbound	5:05:00	Car	2570	100	11724.89	4.56	1071.42	0.42	12224.9	4.76			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	2570	100	11724.89	4.56	1071.42	0.42	12224.9	4.76			Truck	0	N/A	0	0	0	0	0	0
IH 635 Westbound	5:05:00	Car	3357	100	11114.41	3.31	665.74	0.2	11965.11	3.56			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	3357	100	11114.41	3.31	665.74	0.2	11965.11	3.56			Truck	0	N/A	0	0	0	0	0	0
SH 190 Eastbound	5:05:00	Car	1317	100	3140.7	2.38	211.9	0.16	3377.19	2.56			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	1317	100	3140.7	2.38	211.9	0.16	3377.19	2.56			Truck	0	N/A	0	0	0	0	0	0
SH 190 Westbound	5:05:00	Car	1029	100	3307.9	3.21	204.28	0.2	3544.12	3.44			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	1029	100	3307.9	3.21	204.28	0.2	3544.12	3.44			Truck	0	N/A	0	0	0	0	0	0
US 75 Frontage Rd Northbound	5:05:00	Car	19860	100	66390.66	3.34	41757.98	2.1	16476.39	0.83			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	19860	100	66422.86	3.34	41782.54	2.1	16481.38	0.83			Truck	10	N/A	32.2	3.22	24.56	2.46	4.99	0.5
US 75 Frontage Rd Southbound	5:05:00	Car	15159	100	49618.88	3.27	32698.73	2.16	10936.41	0.72			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	15159	100	49632.18	3.27	32704.12	2.16	10941.83	0.72			Truck	7	N/A	13.3	1.9	5.39	0.77	5.41	0.77
US 75 HOV Northbound	5:05:00	Car	816	100	5700.4	6.99	144.32	0.18	5816.64	7.13			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	816	100	5700.4	6.99	144.32	0.18	5816.64	7.13			Truck	0	N/A	0	0	0	0	0	0
US 75 HOV Southbound	5:05:00	Car	478	100	3704.4	7.75	117	0.24	3744.58	7.83			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	478	100	3704.4	7.75	117	0.24	3744.58	7.83			Truck	0	N/A	0	0	0	0	0	0
US 75 Northbound	5:05:00	Car	10619	100	106325.08	10.01	53617.07	5.05	58253.14	5.49			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	10619	100	106377.78	10.02	53642.39	5.05	58283.11	5.49			Truck	4	N/A	52.7	13.18	25.32	6.33	29.97	7.49
US 75 Southbound	5:05:00	Car	8998	100	90247.92	10.03	40601.11	4.51	54221.45	6.03			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	8998	100	90269.32	10.03	40608.58	4.51	54236.7	6.03			Truck	2	N/A	21.4	10.7	7.48	3.74	15.24	7.62
Entire System	5:10:00	Car	82767	98.14	1071559.75	12.95	539264.75	6.52	390295.66	4.72			Bus	0	0	0	0	0	0	0	0			Rail	1570	1.86	12260.99	7.81	788.48	0.5	12012.94	7.65			Park and Ride	0	0	0	0	0	0	0	0			Total	84337	100	1084374.25	12.86	540304.5	6.41	402508.78	4.77			Truck	38	N/A	553.6	14.57	251.22	6.61	200.23	5.27
Greenville Ave Northbound	5:10:00	Car	7196	100	39311.49	5.46	24782.72	3.44	9153.84	1.27			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	7196	100	39312.49	5.46	24782.79	3.44	9154.3	1.27			Truck	1	N/A	1	1	0.07	0.07	0.46	0.46
Greenville Ave Southbound	5:10:00	Car	3262	100	12732.8	3.9	3851.94	1.18	5650.46	1.73			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	3262	100	12756.3	3.91	3860.65	1.18	5659.8	1.74			Truck	5	N/A	23.5	4.7	8.71	1.74	9.34	1.87
IH 635 Eastbound	5:10:00	Car	2211	100	10008	4.53	915.81	0.41	10442.02	4.72			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	2211	100	10008	4.53	915.81	0.41	10442.02	4.72			Truck	0	N/A	0	0	0	0	0	0
IH 635 Westbound	5:10:00	Car	3152	100	10476.01	3.32	641.47	0.2	11247.03	3.57			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	3152	100	10476.01	3.32	641.47	0.2	11247.03	3.57			Truck	0	N/A	0	0	0	0	0	0
SH 190 Eastbound	5:10:00	Car	1143	100	2693.2	2.36	184.42	0.16	2898.4	2.54			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	1143	100	2693.2	2.36	184.42	0.16	2898.4	2.54			Truck	0	N/A	0	0	0	0	0	0
SH 190 Westbound	5:10:00	Car	898	100	2948.2	3.28	178.78	0.2	3154.76	3.51			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	898	100	2948.2	3.28	178.78	0.2	3154.76	3.51			Truck	0	N/A	0	0	0	0	0	0
US 75 Frontage Rd Northbound	5:10:00	Car	17363	100	60635.9	3.49	38419.42	2.21	14872.52	0.86			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	17363	100	60674.1	3.49	38447.43	2.21	14879.23	0.86			Truck	9	N/A	38.2	4.24	28.02	3.11	6.71	0.75
US 75 Frontage Rd Southbound	5:10:00	Car	13547	100	48271.21	3.56	33520.5	2.47	9532.8	0.7			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	13547	100	48282.81	3.56	33525.42	2.47	9537.43	0.7			Truck	7	N/A	11.6	1.66	4.92	0.7	4.63	0.66
US 75 HOV Northbound	5:10:00	Car	792	100	5789.4	7.31	149.85	0.19	5905.79	7.46			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	792	100	5789.4	7.31	149.85	0.19	5905.79	7.46			Truck	0	N/A	0	0	0	0	0	0
US 75 HOV Southbound	5:10:00	Car	424	100	3386.4	7.99	109.49	0.26	3437.41	8.11			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	424	100	3386.4	7.99	109.49	0.26	3437.41	8.11			Truck	0	N/A	0	0	0	0	0	0
US 75 Northbound	5:10:00	Car	9786	100	102596.61	10.48	51169.75	5.23	56808.37	5.81			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	9786	100	102645.32	10.49	51193.34	5.23	56835.86	5.81			Truck	4	N/A	48.7	12.18	23.6	5.9	27.5	6.87
US 75 Southbound	5:10:00	Car	8051	100	81412.4	10.11	34872.29	4.33	50876.34	6.32			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	8051	100	81438.4	10.12	34881.88	4.33	50894.28	6.32			Truck	2	N/A	26	13	9.59	4.79	17.94	8.97
Entire System	5:15:00	Car	71920	98.17	954970.94	13.28	489380.69	6.8	343842.38	4.78			Bus	0	0	0	0	0	0	0	0			Rail	1342	1.83	10580.19	7.88	723.28	0.54	10322.08	7.69			Park and Ride	0	0	0	0	0	0	0	0			Total	73262	100	966061.88	13.19	490344.06	6.69	354343.03	4.84			Truck	35	N/A	510.7	14.59	240.11	6.86	178.65	5.1
Greenville Ave Northbound	5:15:00	Car	6397	100	37351.8	5.84	24399.8	3.81	8183.06	1.28			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	6397	100	37351.8	5.84	24399.8	3.81	8183.06	1.28			Truck	0	N/A	0	0	0	0	0	0
Greenville Ave Southbound	5:15:00	Car	2770	100	11171.1	4.03	3398.79	1.23	4954.4	1.79			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	2770	100	11200.6	4.04	3408.97	1.23	4966.75	1.79			Truck	6	N/A	29.5	4.92	10.18	1.7	12.35	2.06
IH 635 Eastbound	5:15:00	Car	1870	100	8224.11	4.4	744.04	0.4	8601.37	4.6			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	1870	100	8224.11	4.4	744.04	0.4	8601.37	4.6			Truck	0	N/A	0	0	0	0	0	0
IH 635 Westbound	5:15:00	Car	2927	100	9499.71	3.25	592.33	0.2	10191.08	3.48			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	2927	100	9499.71	3.25	592.33	0.2	10191.08	3.48			Truck	0	N/A	0	0	0	0	0	0
