			Number of Travelers		Travel Time		Travel Delay		Travel Distance					Number of Travelers		Travel Time		Travel Delay		Travel Distance					Number of Travelers		Travel Time		Travel Delay		Travel Distance					Number of Travelers		Travel Time		Travel Delay		Travel Distance					Number of Travelers		Travel Time		Travel Delay		Travel Distance					Number of Travelers		Travel Time		Travel Delay		Travel Distance	
Facility	TimeStamp	Mode	Share (Travelers)	Percentage (%)	Total (Minutes)	Average (Minutes)	Total (Travelers-Minutes)	Average (Minutes)	Total (Travelers-Miles)	Average (Miles)			Mode	Share (Travelers)	Percentage (%)	Total (Minutes)	Average (Minutes)	Total (Travelers-Minutes)	Average (Minutes)	Total (Travelers-Miles)	Average (Miles)			Mode	Share (Travelers)	Percentage (%)	Total (Minutes)	Average (Minutes)	Total (Travelers-Minutes)	Average (Minutes)	Total (Travelers-Miles)	Average (Miles)			Mode	Share (Travelers)	Percentage (%)	Total (Minutes)	Average (Minutes)	Total (Travelers-Minutes)	Average (Minutes)	Total (Travelers-Miles)	Average (Miles)			Mode	Share (Travelers)	Percentage (%)	Total (Minutes)	Average (Minutes)	Total (Travelers-Minutes)	Average (Minutes)	Total (Travelers-Miles)	Average (Miles)			Mode	Share (Travelers)	Percentage (%)	Total (Minutes)	Average (Minutes)	Total (Travelers-Minutes)	Average (Minutes)	Total (Travelers-Miles)	Average (Miles)
SH 190 Eastbound	3:05:00	Car	1495	100	4242.91	2.84	263.27	0.18	4582.67	3.07			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	1495	100	4242.91	2.84	263.27	0.18	4582.67	3.07			Truck	0	N/A	0	0	0	0	0	0
SH 190 Westbound	3:05:00	Car	1776	100	4748.7	2.67	312.82	0.18	5064.18	2.85			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	1776	100	4748.7	2.67	312.82	0.18	5064.18	2.85			Truck	0	N/A	0	0	0	0	0	0
US 75 Frontage Rd Northbound	3:05:00	Car	19844	100	59098.57	2.98	33799.74	1.7	16917.36	0.85			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	19844	100	59124.67	2.98	33812.35	1.7	16926.46	0.85			Truck	10	N/A	26.1	2.61	12.61	1.26	9.09	0.91
US 75 Frontage Rd Southbound	3:05:00	Car	15998	100	25864.28	1.62	8798.54	0.55	11166.67	0.7			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	15998	100	25889.08	1.62	8804.77	0.55	11179.75	0.7			Truck	15	N/A	24.8	1.65	6.23	0.42	13.08	0.87
US 75 HOV Northbound	3:05:00	Car	410	100	2870.2	7	80.7	0.2	2903.51	7.08			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	410	100	2870.2	7	80.7	0.2	2903.51	7.08			Truck	0	N/A	0	0	0	0	0	0
US 75 HOV Southbound	3:05:00	Car	142	100	945	6.65	33.5	0.24	959.2	6.75			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	142	100	945	6.65	33.5	0.24	959.2	6.75			Truck	0	N/A	0	0	0	0	0	0
US 75 Northbound	3:05:00	Car	12494	100	157426.2	12.2	108681.68	8.7	48463.89	3.88			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	12494	100	152466	12.2	108707.59	8.7	48479	3.88			Truck	3	N/A	39.8	13.27	25.91	8.64	15.1	5.03
US 75 Southbound	3:05:00	Car	10659	100	81472.04	7.64	25039.11	2.35	62747.44	5.89			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	10659	100	81533.53	7.65	25055.34	2.35	62797.59	5.89			Truck	7	N/A	61.5	8.79	16.23	2.32	50.16	7.17
Entire System	3:10:00	Car	102460	98.24	1033149.8	10.1	463304.16	4.52	421104.16	4.11			Bus	0	0	0	0	0	0	0	0			Rail	1833	1.76	16206.69	8.84	966.74	0.53	15944.76	8.7			Park and Ride	0	0	0	0	0	0	0	0			Total	104293	100	1052334.5	10.09	464590.72	4.45	437373.78	4.19			Truck	37	N/A	804	21.73	319.77	8.64	324.88	8.78
Greenville Ave Northbound	3:10:00	Car	7717	100	31341.62	4.06	15503.31	2.01	9955.6	1.29			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	7717	100	31347.02	4.06	15506.18	2.01	9956.91	1.29			Truck	4	N/A	5.4	1.35	2.88	0.72	1.32	0.33
Greenville Ave Southbound	3:10:00	Car	3904	100	10985.9	2.81	3611.76	0.93	4681.62	1.2			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	3904	100	10993.4	2.82	3615.47	0.93	4683.99	1.2			Truck	4	N/A	7.5	1.88	3.71	0.93	2.37	0.59
IH 635 Eastbound	3:10:00	Car	4913	100	35102.06	7.14	19488.12	3.97	17735.35	3.61			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	4913	100	35111.26	7.15	19492.47	3.97	17740.78	3.61			Truck	1	N/A	9.2	9.2	4.34	4.34	5.43	5.43
IH 635 Westbound	3:10:00	Car	3779	100	14038.79	3.71	841.57	0.22	15077.37	3.99			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	3779	100	14038.79	3.71	841.57	0.22	15077.37	3.99			Truck	0	N/A	0	0	0	0	0	0
SH 190 Eastbound	3:10:00	Car	1642	100	4579.2	2.79	292.74	0.18	4935.69	3.01			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	1642	100	4579.2	2.79	292.74	0.18	4935.69	3.01			Truck	0	N/A	0	0	0	0	0	0
SH 190 Westbound	3:10:00	Car	1813	100	4975.8	2.74	327.99	0.18	5302.24	2.92			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	1813	100	4975.8	2.74	327.99	0.18	5302.24	2.92			Truck	0	N/A	0	0	0	0	0	0
US 75 Frontage Rd Northbound	3:10:00	Car	19786	100	60247.33	3.04	35115.16	1.77	16808.16	0.85			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	19786	100	60270.94	3.05	35127.47	1.78	16815.74	0.85			Truck	10	N/A	23.6	2.36	12.31	1.23	7.58	0.76
US 75 Frontage Rd Southbound	3:10:00	Car	16147	100	25575.21	1.58	8260.67	0.51	11345.07	0.7			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	16147	100	25611.31	1.59	8269.13	0.51	11364.22	0.7			Truck	16	N/A	36.1	2.26	8.45	0.53	19.15	1.2
US 75 HOV Northbound	3:10:00	Car	442	100	3023.4	6.84	84.94	0.19	3066.55	6.94			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	442	100	3023.4	6.84	84.94	0.19	3066.55	6.94			Truck	0	N/A	0	0	0	0	0	0
US 75 HOV Southbound	3:10:00	Car	148	100	952.2	6.43	32.18	0.22	962.45	6.5			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	148	100	952.2	6.43	32.18	0.22	962.45	6.5			Truck	0	N/A	0	0	0	0	0	0
US 75 Northbound	3:10:00	Car	12563	100	157514.92	12.38	110753.98	8.82	49255.76	3.92			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	12563	100	155554.73	12.38	110779.38	8.82	49271.42	3.92			Truck	3	N/A	39.8	13.27	25.4	8.47	15.66	5.22
US 75 Southbound	3:10:00	Car	10484	100	81684	7.79	25986.42	2.48	61908.95	5.91			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	10484	100	81738.9	7.8	26001.62	2.48	61952.96	5.91			Truck	7	N/A	54.9	7.84	15.2	2.17	44.01	6.29
Entire System	3:15:00	Car	104451	98.22	1064820.4	10.22	481363.47	4.61	430814.09	4.12			Bus	0	0	0	0	0	0	0	0			Rail	1890	1.78	16037	8.49	941.81	0.5	15798.96	8.36			Park and Ride	0	0	0	0	0	0	0	0			Total	106341	100	1084426.38	10.2	482636.59	4.54	446919.56	4.2			Truck	30	N/A	791.2	26.37	331.29	11.04	306.52	10.22
Greenville Ave Northbound	3:15:00	Car	7871	100	34104.32	4.33	17539.09	2.23	10376.64	1.32			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	7871	100	34108.92	4.33	17540.89	2.23	10378.09	1.32			Truck	3	N/A	4.6	1.53	1.8	0.6	1.45	0.48
Greenville Ave Southbound	3:15:00	Car	3963	100	10565.7	2.67	3191.39	0.81	4671.8	1.18			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	3963	100	10571.2	2.67	3194.65	0.81	4673.11	1.18			Truck	4	N/A	5.5	1.38	3.26	0.82	1.3	0.33
IH 635 Eastbound	3:15:00	Car	4828	100	35715.14	7.4	19505.42	4.04	18392.62	3.81			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	4828	100	35729.34	7.4	19513.92	4.04	18399.06	3.81			Truck	1	N/A	14.2	14.2	8.5	8.5	6.44	6.44
IH 635 Westbound	3:15:00	Car	3858	100	14302.49	3.71	851.08	0.22	15378.93	3.99			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	3858	100	14302.49	3.71	851.08	0.22	15378.93	3.99			Truck	0	N/A	0	0	0	0	0	0
SH 190 Eastbound	3:15:00	Car	1757	100	5021.1	2.86	327.33	0.19	5403.41	3.08			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	1757	100	5021.1	2.86	327.33	0.19	5403.41	3.08			Truck	0	N/A	0	0	0	0	0	0
SH 190 Westbound	3:15:00	Car	1832	100	5020.31	2.74	330.01	0.18	5344.93	2.92			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	1832	100	5020.31	2.74	330.01	0.18	5344.93	2.92			Truck	0	N/A	0	0	0	0	0	0
US 75 Frontage Rd Northbound	3:15:00	Car	20001	100	60922.73	3.05	35689.65	1.78	16902.18	0.85			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	20001	100	60937.32	3.05	35695.04	1.78	16908.27	0.85			Truck	10	N/A	14.6	1.46	5.39	0.54	6.09	0.61
US 75 Frontage Rd Southbound	3:15:00	Car	16254	100	26937.78	1.66	9075.78	0.56	11711.84	0.72			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	16254	100	26976.48	1.66	9086.02	0.56	11731.54	0.72			Truck	15	N/A	38.7	2.58	10.25	0.68	19.7	1.31
US 75 HOV Northbound	3:15:00	Car	484	100	3117.8	6.44	85.08	0.18	3176.87	6.56			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	484	100	3117.8	6.44	85.08	0.18	3176.87	6.56			Truck	0	N/A	0	0	0	0	0	0
US 75 HOV Southbound	3:15:00	Car	134	100	904.6	6.75	29.03	0.22	917.56	6.85			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	134	100	904.6	6.75	29.03	0.22	917.56	6.85			Truck	0	N/A	0	0	0	0	0	0
US 75 Northbound	3:15:00	Car	12680	100	163861.7	12.61	113645.91	8.96	50748.42	4			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	12680	100	159900.19	12.61	113669.48	8.96	50764.67	4			Truck	3	N/A	38.5	12.83	23.56	7.85	16.24	5.41
US 75 Southbound	3:15:00	Car	10259	100	82188.66	8.01	26924.54	2.62	61326.59	5.98			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	10259	100	82240.37	8.02	26939.21	2.63	61367.78	5.98			Truck	8	N/A	51.7	6.46	14.67	1.83	41.18	5.15
Entire System	3:20:00	Car	106809	98.25	1097150.5	10.29	499560.72	4.68	439002.44	4.11			Bus	0	0	0	0	0	0	0	0			Rail	1906	1.75	15947.69	8.37	970.23	0.51	15673.3	8.22			Park and Ride	0	0	0	0	0	0	0	0			Total	108715	100	1115930.25	10.26	500872.94	4.61	454993.75	4.19			Truck	30	N/A	820	27.33	341.98	11.4	318.14	10.6
Greenville Ave Northbound	3:20:00	Car	7811	100	36903.98	4.72	20026.22	2.56	10530.41	1.35			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	7811	100	36908.58	4.73	20028.02	2.56	10531.86	1.35			Truck	3	N/A	4.6	1.53	1.8	0.6	1.45	0.48
Greenville Ave Southbound	3:20:00	Car	4053	100	10297.2	2.54	2734.74	0.67	4797.51	1.18			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	4053	100	10307.7	2.54	2738.79	0.68	4801.43	1.18			Truck	6	N/A	10.5	1.75	4.06	0.68	3.92	0.65
IH 635 Eastbound	3:20:00	Car	5012	100	35947.26	7.17	19337.18	3.86	18842.38	3.76			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	5012	100	35962.06	7.18	19346.22	3.86	18848.89	3.76			Truck	1	N/A	14.8	14.8	9.03	9.03	6.51	6.51
IH 635 Westbound	3:20:00	Car	3820	100	14315.8	3.75	861.85	0.23	15380.45	4.03			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	3820	100	14315.8	3.75	861.85	0.23	15380.45	4.03			Truck	0	N/A	0	0	0	0	0	0
SH 190 Eastbound	3:20:00	Car	1813	100	5389	2.97	352.99	0.19	5791.3	3.19			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	1813	100	5389	2.97	352.99	0.19	5791.3	3.19			Truck	0	N/A	0	0	0	0	0	0
SH 190 Westbound	3:20:00	Car	1854	100	4976.01	2.68	329.19	0.18	5304.8	2.86			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	1854	100	4976.01	2.68	329.19	0.18	5304.8	2.86			Truck	0	N/A	0	0	0	0	0	0
US 75 Frontage Rd Northbound	3:20:00	Car	20176	100	61393.86	3.04	36035.93	1.79	16974.86	0.84			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	20176	100	61410.35	3.04	36041.95	1.79	16981.88	0.84			Truck	9	N/A	16.5	1.83	6.01	0.67	7.02	0.78
US 75 Frontage Rd Southbound	3:20:00	Car	16437	100	29216.29	1.78	10444.25	0.64	12271.77	0.75			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	16437	100	29258.69	1.78	10457.02	0.64	12292.28	0.75			Truck	16	N/A	42.4	2.65	12.78	0.8	20.51	1.28
US 75 HOV Northbound	3:20:00	Car	488	100	3066.4	6.28	81.52	0.17	3115.54	6.38			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	488	100	3066.4	6.28	81.52	0.17	3115.54	6.38			Truck	0	N/A	0	0	0	0	0	0
US 75 HOV Southbound	3:20:00	Car	120	100	884.2	7.37	29.49	0.25	900.06	7.5			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	120	100	884.2	7.37	29.49	0.25	900.06	7.5			Truck	0	N/A	0	0	0	0	0	0
US 75 Northbound	3:20:00	Car	12873	100	164238.05	12.76	117548.03	9.13	51255.14	3.98			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	12873	100	164276.34	12.76	117569.59	9.13	51273.54	3.98			Truck	4	N/A	38.3	9.58	21.55	5.39	18.39	4.6
US 75 Southbound	3:20:00	Car	10183	100	82383.46	8.09	27362.92	2.69	60946.22	5.99			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	10183	100	82429.88	8.09	27374.91	2.69	60984.27	5.99			Truck	7	N/A	46.4	6.63	11.99	1.71	38.05	5.44
Entire System	3:25:00	Car	108380	98.28	1125753.4	10.42	516768.31	4.77	447563.22	4.13			Bus	0	0	0	0	0	0	0	0			Rail	1898	1.72	15824.59	8.34	929.2	0.49	15598.88	8.22			Park and Ride	0	0	0	0	0	0	0	0			Total	110278	100	1146397.62	10.4	518025.66	4.7	463479.06	4.2			Truck	30	N/A	803.8	26.79	328.16	10.94	316.86	10.56
Greenville Ave Northbound	3:25:00	Car	7960	100	38957.3	4.89	21671.06	2.72	10739.24	1.35			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	7960	100	38962.11	4.89	21672.87	2.72	10740.85	1.35			Truck	4	N/A	4.8	1.2	1.8	0.45	1.61	0.4
Greenville Ave Southbound	3:25:00	Car	4136	100	10665.5	2.58	2800.78	0.68	5008.19	1.21			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	4136	100	10683.1	2.58	2808.15	0.68	5014.74	1.21			Truck	5	N/A	17.6	3.52	7.37	1.47	6.55	1.31
IH 635 Eastbound	3:25:00	Car	5022	100	34624.06	6.89	17565.05	3.5	19366.15	3.86			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	5022	100	34638.86	6.9	17574.09	3.5	19372.67	3.86			Truck	1	N/A	14.8	14.8	9.03	9.03	6.51	6.51
IH 635 Westbound	3:25:00	Car	3749	100	14242.6	3.8	844.88	0.23	15314.02	4.08			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	3749	100	14242.6	3.8	844.88	0.23	15314.02	4.08			Truck	0	N/A	0	0	0	0	0	0
SH 190 Eastbound	3:25:00	Car	1819	100	5736.8	3.15	375.59	0.21	6160.91	3.39			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	1819	100	5736.8	3.15	375.59	0.21	6160.91	3.39			Truck	0	N/A	0	0	0	0	0	0
SH 190 Westbound	3:25:00	Car	1837	100	4848.1	2.64	317.75	0.17	5153.47	2.81			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	1837	100	4848.1	2.64	317.75	0.17	5153.47	2.81			Truck	0	N/A	0	0	0	0	0	0
US 75 Frontage Rd Northbound	3:25:00	Car	20759	100	63044.5	3.04	37795.79	1.82	16898.97	0.81			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	20759	100	63059.9	3.04	37801.48	1.82	16905.43	0.81			Truck	9	N/A	15.4	1.71	5.7	0.63	6.46	0.72
US 75 Frontage Rd Southbound	3:25:00	Car	16626	100	30849.8	1.86	11997.44	0.72	12337.04	0.74			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	16626	100	30898	1.86	12013.6	0.72	12359.22	0.74			Truck	15	N/A	48.2	3.21	16.16	1.08	22.18	1.48
US 75 HOV Northbound	3:25:00	Car	518	100	3144.8	6.07	81.29	0.16	3192.8	6.16			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	518	100	3144.8	6.07	81.29	0.16	3192.8	6.16			Truck	0	N/A	0	0	0	0	0	0
US 75 HOV Southbound	3:25:00	Car	132	100	880	6.67	29.55	0.22	886.37	6.71			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	132	100	880	6.67	29.55	0.22	886.37	6.71			Truck	0	N/A	0	0	0	0	0	0
US 75 Northbound	3:25:00	Car	13105	100	167178.33	12.76	120066.39	9.16	51702.5	3.95			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	13105	100	167212.62	12.76	120084.15	9.16	51720.61	3.95			Truck	3	N/A	34.3	11.43	17.76	5.92	18.11	6.04
US 75 Southbound	3:25:00	Car	10089	100	82795.97	8.21	27759.17	2.75	60868.82	6.03			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	10089	100	82843.08	8.21	27770.95	2.75	60907.88	6.04			Truck	6	N/A	47.1	7.85	11.77	1.96	39.05	6.51
Entire System	3:30:00	Car	110216	98.33	1155180.9	10.54	536017.12	4.86	454906.12	4.13			Bus	0	0	0	0	0	0	0	0			Rail	1876	1.67	15702.59	8.37	910.7	0.49	15496.2	8.26			Park and Ride	0	0	0	0	0	0	0	0			Total	112092	100	1177977.62	10.51	537240.31	4.79	470708.62	4.2			Truck	27	N/A	770.3	28.53	312.47	11.57	306.49	11.35
Greenville Ave Northbound	3:30:00	Car	8238	100	40505.27	4.92	23126.4	2.81	10822.18	1.31			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	8238	100	40509.68	4.92	23128.17	2.81	10823.59	1.31			Truck	4	N/A	4.4	1.1	1.78	0.44	1.41	0.35
Greenville Ave Southbound	3:30:00	Car	4110	100	11217.91	2.73	3121.44	0.76	5147.29	1.25			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	4110	100	11239.01	2.73	3130.02	0.76	5155.22	1.25			Truck	6	N/A	21.1	3.52	8.58	1.43	7.93	1.32
IH 635 Eastbound	3:30:00	Car	4798	100	32195.88	6.71	15734.74	3.28	18718.13	3.9			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	4798	100	32210.68	6.71	15743.78	3.28	18724.65	3.9			Truck	1	N/A	14.8	14.8	9.03	9.03	6.51	6.51
IH 635 Westbound	3:30:00	Car	3773	100	14162.01	3.75	845.36	0.22	15224.92	4.04			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	3773	100	14162.01	3.75	845.36	0.22	15224.92	4.04			Truck	0	N/A	0	0	0	0	0	0
SH 190 Eastbound	3:30:00	Car	1895	100	6133.6	3.24	398.26	0.21	6584.63	3.47			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	1895	100	6133.6	3.24	398.26	0.21	6584.63	3.47			Truck	0	N/A	0	0	0	0	0	0
SH 190 Westbound	3:30:00	Car	1899	100	4758.81	2.51	317.91	0.17	5066.21	2.67			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	1899	100	4758.81	2.51	317.91	0.17	5066.21	2.67			Truck	0	N/A	0	0	0	0	0	0
US 75 Frontage Rd Northbound	3:30:00	Car	21320	100	66104.86	3.1	40647.2	1.91	17021.97	0.8			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	21320	100	66120.06	3.1	40653.61	1.91	17027.79	0.8			Truck	11	N/A	15.2	1.38	6.4	0.58	5.82	0.53
US 75 Frontage Rd Southbound	3:30:00	Car	16922	100	32370.09	1.91	13106.44	0.77	12611.57	0.75			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	16922	100	32424.89	1.92	13127.13	0.78	12634.99	0.75			Truck	15	N/A	54.8	3.65	20.7	1.38	23.42	1.56
US 75 HOV Northbound	3:30:00	Car	540	100	3224.6	5.97	81.17	0.15	3284.19	6.08			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	540	100	3224.6	5.97	81.17	0.15	3284.19	6.08			Truck	0	N/A	0	0	0	0	0	0
US 75 HOV Southbound	3:30:00	Car	142	100	985.2	6.94	31.66	0.22	992.29	6.99			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	142	100	985.2	6.94	31.66	0.22	992.29	6.99			Truck	0	N/A	0	0	0	0	0	0
US 75 Northbound	3:30:00	Car	13285	100	167850.36	12.63	120629.83	9.08	51928.31	3.91			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	13285	100	167879.66	12.64	120645.17	9.08	51943.61	3.91			Truck	3	N/A	29.3	9.77	15.35	5.12	15.3	5.1
US 75 Southbound	3:30:00	Car	10010	100	82946.99	8.29	28265.81	2.82	60318.69	6.03			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	10010	100	82998.21	8.29	28278.57	2.83	60360.96	6.03			Truck	6	N/A	51.2	8.53	12.76	2.13	42.27	7.05
Entire System	3:35:00	Car	111824	98.37	1181717.9	10.64	553677.12	4.95	460945.47	4.12			Bus	0	0	0	0	0	0	0	0			Rail	1850	1.63	15259.89	8.25	873.44	0.47	15073.67	8.15			Park and Ride	0	0	0	0	0	0	0	0			Total	113674	100	1205268	10.6	554848.06	4.88	476305.56	4.19			Truck	31	N/A	729.3	23.53	297.52	9.6	286.21	9.23
