			Number of Travelers		Travel Time		Travel Delay		Travel Distance					Number of Travelers		Travel Time		Travel Delay		Travel Distance					Number of Travelers		Travel Time		Travel Delay		Travel Distance					Number of Travelers		Travel Time		Travel Delay		Travel Distance					Number of Travelers		Travel Time		Travel Delay		Travel Distance					Number of Travelers		Travel Time		Travel Delay		Travel Distance	
Facility	TimeStamp	Mode	Share (Travelers)	Percentage (%)	Total (Minutes)	Average (Minutes)	Total (Travelers-Minutes)	Average (Minutes)	Total (Travelers-Miles)	Average (Miles)			Mode	Share (Travelers)	Percentage (%)	Total (Minutes)	Average (Minutes)	Total (Travelers-Minutes)	Average (Minutes)	Total (Travelers-Miles)	Average (Miles)			Mode	Share (Travelers)	Percentage (%)	Total (Minutes)	Average (Minutes)	Total (Travelers-Minutes)	Average (Minutes)	Total (Travelers-Miles)	Average (Miles)			Mode	Share (Travelers)	Percentage (%)	Total (Minutes)	Average (Minutes)	Total (Travelers-Minutes)	Average (Minutes)	Total (Travelers-Miles)	Average (Miles)			Mode	Share (Travelers)	Percentage (%)	Total (Minutes)	Average (Minutes)	Total (Travelers-Minutes)	Average (Minutes)	Total (Travelers-Miles)	Average (Miles)			Mode	Share (Travelers)	Percentage (%)	Total (Minutes)	Average (Minutes)	Total (Travelers-Minutes)	Average (Minutes)	Total (Travelers-Miles)	Average (Miles)
SH 190 Westbound	3:45:00	Car	1879	100	4615.01	2.46	311.62	0.17	4908.97	2.61			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	1879	100	4615.01	2.46	311.62	0.17	4908.97	2.61			Truck	0	N/A	0	0	0	0	0	0
US 75 Frontage Rd Northbound	3:45:00	Car	22156	100	78439.61	3.54	51819.91	2.34	17770.56	0.8			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	22156	100	78459.51	3.54	51830.48	2.34	17776.78	0.8			Truck	10	N/A	19.9	1.99	10.58	1.06	6.22	0.62
US 75 Frontage Rd Southbound	3:45:00	Car	17973	100	32386.81	1.8	12848.8	0.71	12737.79	0.71			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	17973	100	32429.51	1.8	12869.31	0.72	12752.95	0.71			Truck	16	N/A	42.7	2.67	20.52	1.28	15.16	0.95
US 75 HOV Northbound	3:45:00	Car	538	100	3460.4	6.43	84.57	0.16	3511.95	6.53			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	538	100	3460.4	6.43	84.57	0.16	3511.95	6.53			Truck	0	N/A	0	0	0	0	0	0
US 75 HOV Southbound	3:45:00	Car	174	100	1129.2	6.49	34.86	0.2	1142.09	6.56			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	174	100	1129.2	6.49	34.86	0.2	1142.09	6.56			Truck	0	N/A	0	0	0	0	0	0
US 75 Northbound	3:45:00	Car	13243	100	152738.72	11.28	102520.91	7.74	51924.19	3.92			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	13243	100	149449.56	11.29	102533.75	7.74	51933.75	3.92			Truck	3	N/A	21.5	7.17	12.85	4.28	9.56	3.19
US 75 Southbound	3:45:00	Car	10127	100	89053.77	8.71	32931.82	3.25	60562.14	5.98			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	10127	100	88292.19	8.72	32949.49	3.25	60590.91	5.98			Truck	5	N/A	44	8.8	17.67	3.53	28.76	5.75
Entire System	3:50:00	Car	115614	98.43	1224804.6	10.73	592814.81	5.13	466193.88	4.03			Bus	0	0	0	0	0	0	0	0			Rail	1840	1.57	14091.79	7.66	883.44	0.48	13836.47	7.52			Park and Ride	0	0	0	0	0	0	0	0			Total	117454	100	1254945.38	10.68	593900.12	5.06	480221.53	4.09			Truck	34	N/A	492.5	14.49	201.86	5.94	191.01	5.62
Greenville Ave Northbound	3:50:00	Car	9553	100	38093.51	3.99	21828.44	2.28	10162.27	1.06			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	9553	100	38113.21	3.99	21842.97	2.29	10165.75	1.06			Truck	3	N/A	19.7	6.57	14.52	4.84	3.48	1.16
Greenville Ave Southbound	3:50:00	Car	4434	100	12438.7	2.81	3486.35	0.79	5674.16	1.28			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	4434	100	12474.9	2.81	3495.53	0.79	5691.23	1.28			Truck	9	N/A	36.2	4.02	9.18	1.02	17.07	1.9
IH 635 Eastbound	3:50:00	Car	4705	100	20587.21	4.38	5867.19	1.25	16775.65	3.57			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	4705	100	20587.21	4.38	5867.19	1.25	16775.65	3.57			Truck	0	N/A	0	0	0	0	0	0
IH 635 Westbound	3:50:00	Car	3621	100	13001.41	3.59	777.27	0.21	13974.27	3.86			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	3621	100	13001.41	3.59	777.27	0.21	13974.27	3.86			Truck	0	N/A	0	0	0	0	0	0
SH 190 Eastbound	3:50:00	Car	2053	100	6098.1	2.97	420.65	0.2	6534.5	3.18			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	2053	100	6098.1	2.97	420.65	0.2	6534.5	3.18			Truck	0	N/A	0	0	0	0	0	0
SH 190 Westbound	3:50:00	Car	1888	100	4812.01	2.55	325.58	0.17	5109.43	2.71			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	1888	100	4812.01	2.55	325.58	0.17	5109.43	2.71			Truck	0	N/A	0	0	0	0	0	0
US 75 Frontage Rd Northbound	3:50:00	Car	22190	100	80318.48	3.62	54507.49	2.46	17239.46	0.78			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	22190	100	80339.18	3.62	54520.36	2.46	17244.69	0.78			Truck	8	N/A	20.7	2.59	12.87	1.61	5.24	0.65
US 75 Frontage Rd Southbound	3:50:00	Car	18023	100	32965.82	1.83	13432.28	0.75	12722.81	0.71			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	18023	100	33001.52	1.83	13449.55	0.75	12735.33	0.71			Truck	13	N/A	35.7	2.75	17.27	1.33	12.51	0.96
US 75 HOV Northbound	3:50:00	Car	580	100	3598.4	6.2	87.67	0.15	3657.34	6.31			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	580	100	3598.4	6.2	87.67	0.15	3657.34	6.31			Truck	0	N/A	0	0	0	0	0	0
US 75 HOV Southbound	3:50:00	Car	184	100	1207.6	6.56	35.17	0.19	1217.46	6.62			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	184	100	1207.6	6.56	35.17	0.19	1217.46	6.62			Truck	0	N/A	0	0	0	0	0	0
US 75 Northbound	3:50:00	Car	13056	100	143097.05	10.83	95616.7	7.32	50771.02	3.89			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	13056	100	141455.8	10.83	95632.11	7.32	50774.36	3.89			Truck	2	N/A	18.5	9.25	15.41	7.7	3.35	1.67
US 75 Southbound	3:50:00	Car	10243	100	92378.75	8.9	35549.51	3.47	60765.79	5.93			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	10243	100	91162.2	8.9	35562.73	3.47	60789.07	5.93			Truck	3	N/A	34.6	11.53	13.22	4.41	23.28	7.76
Entire System	3:55:00	Car	116201	98.4	1242566.1	10.75	600086.81	5.16	466889.94	4.02			Bus	0	0	0	0	0	0	0	0			Rail	1891	1.6	13773.69	7.28	912.2	0.48	13486.05	7.13			Park and Ride	0	0	0	0	0	0	0	0			Total	118092	100	1263930	10.7	601192.25	5.09	480548.22	4.07			Truck	27	N/A	457.4	16.94	193.24	7.16	172.22	6.38
Greenville Ave Northbound	3:55:00	Car	9842	100	40080.5	4.07	22427.61	2.28	10959.73	1.11			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	9842	100	40090	4.07	22436.91	2.28	10959.89	1.11			Truck	1	N/A	9.5	9.5	9.3	9.3	0.16	0.16
Greenville Ave Southbound	3:55:00	Car	4483	100	11950	2.67	3122.61	0.7	5584.43	1.25			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	4483	100	11982.5	2.67	3131.79	0.7	5598.95	1.25			Truck	9	N/A	32.5	3.61	9.19	1.02	14.53	1.61
IH 635 Eastbound	3:55:00	Car	4421	100	18928.22	4.28	4374.84	0.99	16620.09	3.76			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	4421	100	18928.22	4.28	4374.84	0.99	16620.09	3.76			Truck	0	N/A	0	0	0	0	0	0
IH 635 Westbound	3:55:00	Car	3573	100	12925.11	3.62	763.33	0.21	13902.79	3.89			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	3573	100	12925.11	3.62	763.33	0.21	13902.79	3.89			Truck	0	N/A	0	0	0	0	0	0
SH 190 Eastbound	3:55:00	Car	2041	100	6139.6	3.01	415.37	0.2	6590.03	3.23			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	2041	100	6139.6	3.01	415.37	0.2	6590.03	3.23			Truck	0	N/A	0	0	0	0	0	0
SH 190 Westbound	3:55:00	Car	1917	100	4959.41	2.59	336.63	0.18	5267.96	2.75			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	1917	100	4959.41	2.59	336.63	0.18	5267.96	2.75			Truck	0	N/A	0	0	0	0	0	0
US 75 Frontage Rd Northbound	3:55:00	Car	22413	100	80772.55	3.6	55077.27	2.46	17206.32	0.77			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	22413	100	80802.84	3.61	55097.8	2.46	17212.93	0.77			Truck	8	N/A	30.3	3.79	20.53	2.57	6.61	0.83
US 75 Frontage Rd Southbound	3:55:00	Car	18030	100	34657.78	1.92	14837.45	0.82	12908.91	0.72			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	18030	100	34686.48	1.92	14850.17	0.82	12919.67	0.72			Truck	15	N/A	28.7	1.91	12.72	0.85	10.77	0.72
US 75 HOV Northbound	3:55:00	Car	608	100	3690.6	6.07	89.42	0.15	3767.36	6.2			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	608	100	3690.6	6.07	89.42	0.15	3767.36	6.2			Truck	0	N/A	0	0	0	0	0	0
US 75 HOV Southbound	3:55:00	Car	180	100	1325.8	7.37	37.86	0.21	1340.54	7.45			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	180	100	1325.8	7.37	37.86	0.21	1340.54	7.45			Truck	0	N/A	0	0	0	0	0	0
US 75 Northbound	3:55:00	Car	12829	100	132919	10.33	87607.35	6.83	49839.39	3.88			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	12829	100	132580.73	10.33	87626.3	6.83	49844.1	3.89			Truck	1	N/A	23.3	23.3	18.95	18.95	4.71	4.71
US 75 Southbound	3:55:00	Car	10327	100	94693.83	9.08	38217	3.7	60667.94	5.87			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	10327	100	93776.31	9.08	38228.54	3.7	60685.26	5.88			Truck	4	N/A	27.4	6.85	11.54	2.88	17.32	4.33
Entire System	4:00:00	Car	115575	98.46	1257507.6	10.89	609204.56	5.27	466048.84	4.03			Bus	0	0	0	0	0	0	0	0			Rail	1806	1.54	13423.39	7.43	893.2	0.49	13138.7	7.28			Park and Ride	0	0	0	0	0	0	0	0			Total	117381	100	1272114.62	10.84	610297.69	5.2	479358.19	4.08			Truck	20	N/A	465.5	23.27	199.96	10	170.83	8.54
Greenville Ave Northbound	4:00:00	Car	10258	100	45146.47	4.4	25750.25	2.51	12019.65	1.17			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	10258	100	45152.07	4.4	25754.66	2.51	12020.46	1.17			Truck	2	N/A	5.6	2.8	4.42	2.21	0.81	0.41
Greenville Ave Southbound	4:00:00	Car	4467	100	11397.5	2.55	2825.78	0.63	5406.8	1.21			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	4467	100	11432.7	2.56	2833.96	0.63	5423.63	1.21			Truck	8	N/A	35.2	4.4	8.19	1.02	16.82	2.1
IH 635 Eastbound	4:00:00	Car	4246	100	19304.42	4.55	4427.3	1.04	16997.54	4			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	4246	100	19304.42	4.55	4427.3	1.04	16997.54	4			Truck	0	N/A	0	0	0	0	0	0
IH 635 Westbound	4:00:00	Car	3538	100	12868.3	3.64	754.44	0.21	13850.5	3.91			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	3538	100	12868.3	3.64	754.44	0.21	13850.5	3.91			Truck	0	N/A	0	0	0	0	0	0
SH 190 Eastbound	4:00:00	Car	2089	100	6123.5	2.93	419.95	0.2	6575.1	3.15			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	2089	100	6123.5	2.93	419.95	0.2	6575.1	3.15			Truck	0	N/A	0	0	0	0	0	0
SH 190 Westbound	4:00:00	Car	1945	100	5012.41	2.58	337.74	0.17	5332.09	2.74			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	1945	100	5012.41	2.58	337.74	0.17	5332.09	2.74			Truck	0	N/A	0	0	0	0	0	0
US 75 Frontage Rd Northbound	4:00:00	Car	22866	100	81665.45	3.57	55296.98	2.42	17689.69	0.77			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	22866	100	81698.24	3.57	55321.97	2.42	17694.93	0.77			Truck	9	N/A	32.8	3.64	25	2.78	5.23	0.58
US 75 Frontage Rd Southbound	4:00:00	Car	18037	100	36290.59	2.01	16175.01	0.9	13110.59	0.73			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	18037	100	36307.89	2.01	16182.71	0.9	13117.05	0.73			Truck	13	N/A	17.3	1.33	7.7	0.59	6.47	0.5
US 75 HOV Northbound	4:00:00	Car	604	100	3649.8	6.04	89.32	0.15	3723.08	6.16			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	604	100	3649.8	6.04	89.32	0.15	3723.08	6.16			Truck	0	N/A	0	0	0	0	0	0
US 75 HOV Southbound	4:00:00	Car	180	100	1307	7.26	36.71	0.2	1320.18	7.33			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	180	100	1307	7.26	36.71	0.2	1320.18	7.33			Truck	0	N/A	0	0	0	0	0	0
US 75 Northbound	4:00:00	Car	12514	100	122495.76	9.83	79004.46	6.31	48801.08	3.9			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	12514	100	123011.63	9.83	79026.12	6.32	48808.27	3.9			Truck	1	N/A	28.3	28.3	21.66	21.66	7.2	7.2
US 75 Southbound	4:00:00	Car	10268	100	97574.61	9.38	41221.58	4.01	60086.82	5.85			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	10268	100	96313.26	9.38	41232.38	4.02	60101.1	5.85			Truck	2	N/A	24	12	10.8	5.4	14.27	7.14
Entire System	4:05:00	Car	114595	98.5	1248486.6	11.03	617212.69	5.39	462928.22	4.04			Bus	0	0	0	0	0	0	0	0			Rail	1740	1.5	13371.19	7.68	830.6	0.48	13145.96	7.56			Park and Ride	0	0	0	0	0	0	0	0			Total	116335	100	1277495.5	10.98	618259.25	5.31	476255.38	4.09			Truck	19	N/A	497.8	26.2	215.92	11.36	181.08	9.53
Greenville Ave Northbound	4:05:00	Car	10503	100	50850.89	4.84	29973.3	2.85	12938.99	1.23			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	10503	100	50855.5	4.84	29975.75	2.85	12940.37	1.23			Truck	4	N/A	4.6	1.15	2.45	0.61	1.38	0.34
Greenville Ave Southbound	4:05:00	Car	4475	100	11371.8	2.54	2765.22	0.62	5431.77	1.21			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	4475	100	11403.5	2.55	2773.36	0.62	5446.62	1.22			Truck	8	N/A	31.7	3.96	8.14	1.02	14.85	1.86
IH 635 Eastbound	4:05:00	Car	4078	100	20231.61	4.96	5176.68	1.27	17195.65	4.22			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	4078	100	20231.61	4.96	5176.68	1.27	17195.65	4.22			Truck	0	N/A	0	0	0	0	0	0
IH 635 Westbound	4:05:00	Car	3446	100	12445.9	3.61	718.21	0.21	13419.17	3.89			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	3446	100	12445.9	3.61	718.21	0.21	13419.17	3.89			Truck	0	N/A	0	0	0	0	0	0
SH 190 Eastbound	4:05:00	Car	1952	100	5906.5	3.03	400.61	0.21	6335.86	3.25			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	1952	100	5906.5	3.03	400.61	0.21	6335.86	3.25			Truck	0	N/A	0	0	0	0	0	0
SH 190 Westbound	4:05:00	Car	1892	100	4834.71	2.56	321.64	0.17	5142.05	2.72			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	1892	100	4834.71	2.56	321.64	0.17	5142.05	2.72			Truck	0	N/A	0	0	0	0	0	0
US 75 Frontage Rd Northbound	4:05:00	Car	22641	100	81652.51	3.61	55394.55	2.45	17583.46	0.78			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	22641	100	81683.91	3.61	55418.89	2.45	17588.27	0.78			Truck	8	N/A	31.4	3.92	24.35	3.04	4.8	0.6
US 75 Frontage Rd Southbound	4:05:00	Car	17919	100	37339.48	2.08	17088.8	0.95	13209.66	0.74			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	17919	100	37358.38	2.08	17100.35	0.95	13214.52	0.74			Truck	8	N/A	18.9	2.36	11.54	1.44	4.86	0.61
US 75 HOV Northbound	4:05:00	Car	612	100	3607.6	5.89	90.03	0.15	3693.89	6.04			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	612	100	3607.6	5.89	90.03	0.15	3693.89	6.04			Truck	0	N/A	0	0	0	0	0	0
US 75 HOV Southbound	4:05:00	Car	172	100	1199.4	6.97	33.77	0.2	1222.54	7.11			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	172	100	1199.4	6.97	33.77	0.2	1222.54	7.11			Truck	0	N/A	0	0	0	0	0	0
US 75 Northbound	4:05:00	Car	12045	100	114002.79	9.42	71219.01	5.91	46913.4	3.89			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	12045	100	113486.85	9.42	71238.95	5.91	46921.82	3.9			Truck	1	N/A	27.7	27.7	19.94	19.94	8.42	8.42
US 75 Southbound	4:05:00	Car	10230	100	99417.36	9.64	44039.86	4.3	59557.92	5.82			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	10230	100	98681.74	9.65	44050.73	4.31	59573.81	5.82			Truck	3	N/A	25.5	8.5	10.87	3.62	15.89	5.3
Entire System	4:10:00	Car	112990	98.52	1244669.2	11.19	622475.38	5.51	458605.47	4.06			Bus	0	0	0	0	0	0	0	0			Rail	1700	1.48	13387.79	7.88	847.5	0.5	13146.87	7.73			Park and Ride	0	0	0	0	0	0	0	0			Total	114690	100	1278651.12	11.15	623549.88	5.44	471953.34	4.12			Truck	20	N/A	539.3	26.97	226.97	11.35	201.26	10.06
Greenville Ave Northbound	4:10:00	Car	10131	100	53516.64	5.28	32500.8	3.21	13030.08	1.29			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	10131	100	53527.05	5.28	32507.16	3.21	13032.74	1.29			Truck	4	N/A	10.4	2.6	6.36	1.59	2.67	0.67
Greenville Ave Southbound	4:10:00	Car	4442	100	11454.9	2.58	2824.68	0.64	5453.48	1.23			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	4442	100	11481.2	2.58	2831.26	0.64	5465.76	1.23			Truck	6	N/A	26.3	4.38	6.58	1.1	12.28	2.05
IH 635 Eastbound	4:10:00	Car	3865	100	20102.11	5.2	5637.49	1.46	16534.25	4.28			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	3865	100	20102.11	5.2	5637.49	1.46	16534.25	4.28			Truck	0	N/A	0	0	0	0	0	0
IH 635 Westbound	4:10:00	Car	3371	100	12287.11	3.64	710.19	0.21	13240.8	3.93			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	3371	100	12287.11	3.64	710.19	0.21	13240.8	3.93			Truck	0	N/A	0	0	0	0	0	0
SH 190 Eastbound	4:10:00	Car	1869	100	5510	2.95	366.69	0.2	5920.97	3.17			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	1869	100	5510	2.95	366.69	0.2	5920.97	3.17			Truck	0	N/A	0	0	0	0	0	0
SH 190 Westbound	4:10:00	Car	1877	100	4806.2	2.56	311.36	0.17	5125.72	2.73			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	1877	100	4806.2	2.56	311.36	0.17	5125.72	2.73			Truck	0	N/A	0	0	0	0	0	0
US 75 Frontage Rd Northbound	4:10:00	Car	22545	100	81413.84	3.61	55278.05	2.45	17475.66	0.78			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	22545	100	81447.24	3.61	55302.51	2.45	17481.97	0.78			Truck	8	N/A	33.4	4.18	24.46	3.06	6.31	0.79
US 75 Frontage Rd Southbound	4:10:00	Car	18113	100	37695.32	2.08	17660.22	0.98	13058.5	0.72			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	18113	100	37719.22	2.08	17676.63	0.98	13063.45	0.72			Truck	8	N/A	23.9	2.99	16.41	2.05	4.95	0.62
US 75 HOV Northbound	4:10:00	Car	600	100	3661.4	6.1	92.27	0.15	3723.73	6.21			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	600	100	3661.4	6.1	92.27	0.15	3723.73	6.21			Truck	0	N/A	0	0	0	0	0	0
US 75 HOV Southbound	4:10:00	Car	194	100	1230.8	6.34	35.24	0.18	1248.33	6.43			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	194	100	1230.8	6.34	35.24	0.18	1248.33	6.43			Truck	0	N/A	0	0	0	0	0	0
US 75 Northbound	4:10:00	Car	11751	100	106264.35	9.08	65754.88	5.6	45373.39	3.86			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	11751	100	106725.38	9.08	65770.68	5.6	45380.88	3.86			Truck	1	N/A	22.7	22.7	15.81	15.81	7.48	7.48
US 75 Southbound	4:10:00	Car	10195	100	100931.31	9.81	46016.96	4.51	58836.74	5.77			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	10195	100	100043.66	9.81	46029.8	4.51	58855.86	5.77			Truck	3	N/A	30.5	10.17	12.84	4.28	19.12	6.37
Entire System	4:15:00	Car	111968	98.5	1255015.9	11.25	619979.56	5.54	456116.88	4.07			Bus	0	0	0	0	0	0	0	0			Rail	1703	1.5	13569.2	7.97	802.6	0.47	13382.35	7.86			Park and Ride	0	0	0	0	0	0	0	0			Total	113671	100	1273959.12	11.21	621018.31	5.46	469699.91	4.13			Truck	21	N/A	546.6	26.03	236.12	11.24	200.33	9.54
Greenville Ave Northbound	4:15:00	Car	10053	100	55313.48	5.5	34389.48	3.42	12986.99	1.29			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	10053	100	55325.88	5.5	34397.37	3.42	12989.98	1.29			Truck	4	N/A	12.4	3.1	7.89	1.97	2.98	0.75
