			Number of Travelers		Travel Time		Travel Delay		Travel Distance					Number of Travelers		Travel Time		Travel Delay		Travel Distance					Number of Travelers		Travel Time		Travel Delay		Travel Distance					Number of Travelers		Travel Time		Travel Delay		Travel Distance					Number of Travelers		Travel Time		Travel Delay		Travel Distance					Number of Travelers		Travel Time		Travel Delay		Travel Distance	
IH 635 Eastbound	4:35:00	Car	3158	100	13598.37	4.31	2600.82	0.82	12630.76	4			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	3158	100	13598.37	4.31	2600.82	0.82	12630.76	4			Truck	0	N/A	0	0	0	0	0	0
IH 635 Westbound	4:35:00	Car	3286	100	11872.9	3.61	683.93	0.21	12801.73	3.9			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	3286	100	11872.9	3.61	683.93	0.21	12801.73	3.9			Truck	0	N/A	0	0	0	0	0	0
SH 190 Eastbound	4:35:00	Car	1486	100	3347.3	2.25	223.64	0.15	3603.84	2.43			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	1486	100	3347.3	2.25	223.64	0.15	3603.84	2.43			Truck	0	N/A	0	0	0	0	0	0
SH 190 Westbound	4:35:00	Car	1242	100	3904.9	3.14	243.79	0.2	4166.66	3.35			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	1242	100	3904.9	3.14	243.79	0.2	4166.66	3.35			Truck	0	N/A	0	0	0	0	0	0
US 75 Frontage Rd Northbound	4:35:00	Car	21680	100	74870.43	3.45	46623.96	2.15	18851.78	0.87			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	21680	100	74896.02	3.45	46643.45	2.15	18856.22	0.87			Truck	6	N/A	25.6	4.27	19.49	3.25	4.44	0.74
US 75 Frontage Rd Southbound	4:35:00	Car	16691	100	41655.21	2.5	24063.58	1.44	11411.93	0.68			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	16691	100	41693.91	2.5	24089.52	1.44	11420.73	0.68			Truck	7	N/A	38.7	5.53	25.94	3.71	8.8	1.26
US 75 HOV Northbound	4:35:00	Car	582	100	4071.2	7	110.29	0.19	4133.64	7.1			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	582	100	4071.2	7	110.29	0.19	4133.64	7.1			Truck	0	N/A	0	0	0	0	0	0
US 75 HOV Southbound	4:35:00	Car	396	100	3055.4	7.72	94.34	0.24	3079.92	7.78			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	396	100	3055.4	7.72	94.34	0.24	3079.92	7.78			Truck	0	N/A	0	0	0	0	0	0
US 75 Northbound	4:35:00	Car	10087	100	96150.83	9.53	55011.25	5.45	45484.31	4.51			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	10087	100	96152.62	9.53	55012.35	5.45	45485.06	4.51			Truck	1	N/A	1.8	1.8	1.1	1.1	0.75	0.75
US 75 Southbound	4:35:00	Car	9878	100	96988.12	9.82	48197.94	4.88	53091.66	5.37			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	9878	100	97032.72	9.82	48219.79	4.88	53116.43	5.38			Truck	3	N/A	44.6	14.87	21.85	7.28	24.76	8.25
Entire System	4:40:00	Car	108945	98.38	1140807.8	11.3	614705.44	5.64	438335.12	4.02			Bus	0	0	0	0	0	0	0	0			Rail	1797	1.62	13988.29	7.78	839.7	0.47	13778.71	7.67			Park and Ride	0	0	0	0	0	0	0	0			Total	110742	100	1245374.12	11.25	615816.31	5.56	452310.44	4.08			Truck	35	N/A	578.1	16.52	271.16	7.75	196.62	5.62
Greenville Ave Northbound	4:40:00	Car	8221	100	39695.86	4.83	23529.6	2.86	10145.52	1.23			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	8221	100	39697.77	4.83	23530.9	2.86	10145.92	1.23			Truck	3	N/A	1.9	0.63	1.3	0.43	0.4	0.13
Greenville Ave Southbound	4:40:00	Car	3906	100	12423.1	3.18	3350.33	0.86	5767.49	1.48			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	3906	100	12423.6	3.18	3350.63	0.86	5767.64	1.48			Truck	2	N/A	0.5	0.25	0.3	0.15	0.16	0.08
IH 635 Eastbound	4:40:00	Car	3020	100	12602.58	4.17	1549.25	0.51	12678.23	4.2			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	3020	100	12602.58	4.17	1549.25	0.51	12678.23	4.2			Truck	0	N/A	0	0	0	0	0	0
IH 635 Westbound	4:40:00	Car	3367	100	12041.21	3.58	690.03	0.2	12975.84	3.85			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	3367	100	12041.21	3.58	690.03	0.2	12975.84	3.85			Truck	0	N/A	0	0	0	0	0	0
SH 190 Eastbound	4:40:00	Car	1518	100	3345.6	2.2	225.67	0.15	3599.16	2.37			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	1518	100	3345.6	2.2	225.67	0.15	3599.16	2.37			Truck	0	N/A	0	0	0	0	0	0
SH 190 Westbound	4:40:00	Car	1238	100	3930.5	3.17	247.72	0.2	4190.56	3.38			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	1238	100	3930.5	3.17	247.72	0.2	4190.56	3.38			Truck	0	N/A	0	0	0	0	0	0
US 75 Frontage Rd Northbound	4:40:00	Car	21554	100	75265.31	3.49	47097.33	2.19	18803.9	0.87			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	21554	100	75289.61	3.49	47117.13	2.19	18806.94	0.87			Truck	8	N/A	24.3	3.04	19.79	2.47	3.05	0.38
US 75 Frontage Rd Southbound	4:40:00	Car	16891	100	42553.2	2.52	24585.14	1.46	11664.79	0.69			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	16891	100	42588.5	2.52	24606.11	1.46	11674.61	0.69			Truck	8	N/A	35.3	4.41	20.97	2.62	9.82	1.23
US 75 HOV Northbound	4:40:00	Car	620	100	4514.4	7.28	119.59	0.19	4603.87	7.43			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	620	100	4514.4	7.28	119.59	0.19	4603.87	7.43			Truck	0	N/A	0	0	0	0	0	0
US 75 HOV Southbound	4:40:00	Car	448	100	3440.8	7.68	104.19	0.23	3472.58	7.75			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	448	100	3440.8	7.68	104.19	0.23	3472.58	7.75			Truck	0	N/A	0	0	0	0	0	0
US 75 Northbound	4:40:00	Car	10138	100	99210.82	9.79	55852.16	5.51	47929.56	4.73			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	10138	100	99218.32	9.79	55854.84	5.51	47934.89	4.73			Truck	2	N/A	7.5	3.75	2.68	1.34	5.33	2.66
US 75 Southbound	4:40:00	Car	10008	100	96253.49	9.62	47797.19	4.78	52732.54	5.27			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	10008	100	96293.09	9.62	47816.52	4.78	52754.61	5.27			Truck	4	N/A	39.6	9.9	19.33	4.83	22.07	5.52
Entire System	4:45:00	Car	108082	98.32	1121701.2	11.21	595403.75	5.51	440025.5	4.07			Bus	0	0	0	0	0	0	0	0			Rail	1847	1.68	14055.19	7.61	839.8	0.45	13848.69	7.5			Park and Ride	0	0	0	0	0	0	0	0			Total	109929	100	1226298.75	11.16	596489.56	5.43	454068.41	4.13			Truck	32	N/A	542	16.94	246.02	7.69	193.7	6.05
Greenville Ave Northbound	4:45:00	Car	8406	100	41559.29	4.94	24919.88	2.96	10412.15	1.24			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	8406	100	41562.19	4.94	24921.26	2.96	10413.02	1.24			Truck	4	N/A	2.9	0.72	1.37	0.34	0.86	0.22
Greenville Ave Southbound	4:45:00	Car	3886	100	12724.5	3.27	3456.69	0.89	5894.48	1.52			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	3886	100	12725	3.27	3456.99	0.89	5894.64	1.52			Truck	2	N/A	0.5	0.25	0.3	0.15	0.16	0.08
IH 635 Eastbound	4:45:00	Car	2931	100	12279.78	4.19	1084.54	0.37	12854.12	4.39			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	2931	100	12279.78	4.19	1084.54	0.37	12854.12	4.39			Truck	0	N/A	0	0	0	0	0	0
IH 635 Westbound	4:45:00	Car	3397	100	11918.61	3.51	682	0.2	12850.5	3.78			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	3397	100	11918.61	3.51	682	0.2	12850.5	3.78			Truck	0	N/A	0	0	0	0	0	0
SH 190 Eastbound	4:45:00	Car	1449	100	3309.2	2.28	221.7	0.15	3557.59	2.46			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	1449	100	3309.2	2.28	221.7	0.15	3557.59	2.46			Truck	0	N/A	0	0	0	0	0	0
SH 190 Westbound	4:45:00	Car	1176	100	3721.6	3.16	236.09	0.2	3978.28	3.38			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	1176	100	3721.6	3.16	236.09	0.2	3978.28	3.38			Truck	0	N/A	0	0	0	0	0	0
US 75 Frontage Rd Northbound	4:45:00	Car	21660	100	74641.38	3.45	46555.36	2.15	18741.99	0.87			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	21660	100	74667.57	3.45	46574.54	2.15	18746.57	0.87			Truck	10	N/A	26.2	2.62	19.19	1.92	4.58	0.46
US 75 Frontage Rd Southbound	4:45:00	Car	17400	100	43959.22	2.53	25097.3	1.44	12245.26	0.7			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	17400	100	43991.12	2.53	25113.95	1.44	12255.55	0.7			Truck	9	N/A	31.9	3.54	16.65	1.85	10.29	1.14
US 75 HOV Northbound	4:45:00	Car	686	100	4824	7.03	125.47	0.18	4907.1	7.15			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	686	100	4824	7.03	125.47	0.18	4907.1	7.15			Truck	0	N/A	0	0	0	0	0	0
US 75 HOV Southbound	4:45:00	Car	482	100	3614.2	7.5	110.52	0.23	3660.66	7.59			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	482	100	3614.2	7.5	110.52	0.23	3660.66	7.59			Truck	0	N/A	0	0	0	0	0	0
US 75 Northbound	4:45:00	Car	10081	100	102494.72	10.17	56567.25	5.61	50714.19	5.03			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	10081	100	102511.92	10.17	56573.97	5.61	50725.95	5.03			Truck	3	N/A	17.2	5.73	6.71	2.24	11.75	3.92
US 75 Southbound	4:45:00	Car	9906	100	95498.16	9.64	47352.05	4.78	52404.77	5.29			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	9906	100	95536.77	9.64	47370.02	4.78	52427.29	5.29			Truck	4	N/A	38.6	9.65	17.96	4.49	22.52	5.63
Entire System	4:50:00	Car	107449	98.29	1103391	11.11	576925.25	5.37	442023.5	4.11			Bus	0	0	0	0	0	0	0	0			Rail	1869	1.71	14082.89	7.53	846.5	0.45	13868.35	7.42			Park and Ride	0	0	0	0	0	0	0	0			Total	109318	100	1207965.75	11.05	577985.56	5.29	456078.97	4.17			Truck	33	N/A	491.9	14.91	213.8	6.48	187.14	5.67
Greenville Ave Northbound	4:50:00	Car	8579	100	44855.58	5.23	27500.86	3.21	10861.71	1.27			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	8579	100	44858.48	5.23	27502.23	3.21	10862.58	1.27			Truck	4	N/A	2.9	0.72	1.37	0.34	0.86	0.22
Greenville Ave Southbound	4:50:00	Car	3977	100	13390.6	3.37	3719.57	0.94	6147.4	1.55			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	3977	100	13396.1	3.37	3722.14	0.94	6149.34	1.55			Truck	5	N/A	5.5	1.1	2.56	0.51	1.94	0.39
IH 635 Eastbound	4:50:00	Car	2924	100	12597.1	4.31	1118.97	0.38	13168.42	4.5			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	2924	100	12597.1	4.31	1118.97	0.38	13168.42	4.5			Truck	0	N/A	0	0	0	0	0	0
IH 635 Westbound	4:50:00	Car	3385	100	11910.11	3.52	677.35	0.2	12850.61	3.8			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	3385	100	11910.11	3.52	677.35	0.2	12850.61	3.8			Truck	0	N/A	0	0	0	0	0	0
SH 190 Eastbound	4:50:00	Car	1437	100	3282.5	2.28	215.5	0.15	3530.67	2.46			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	1437	100	3282.5	2.28	215.5	0.15	3530.67	2.46			Truck	0	N/A	0	0	0	0	0	0
SH 190 Westbound	4:50:00	Car	1119	100	3607.6	3.22	226.52	0.2	3847.21	3.44			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	1119	100	3607.6	3.22	226.52	0.2	3847.21	3.44			Truck	0	N/A	0	0	0	0	0	0
US 75 Frontage Rd Northbound	4:50:00	Car	21965	100	74416.79	3.39	46383.71	2.11	18719.45	0.85			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	21965	100	74449.79	3.39	46406.61	2.11	18726.14	0.85			Truck	10	N/A	33	3.3	22.91	2.29	6.69	0.67
US 75 Frontage Rd Southbound	4:50:00	Car	17627	100	45381.06	2.57	25902.6	1.47	12643.91	0.72			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	17627	100	45401.86	2.58	25911.35	1.47	12651.99	0.72			Truck	11	N/A	20.8	1.89	8.76	0.8	8.08	0.73
US 75 HOV Northbound	4:50:00	Car	744	100	5233.4	7.03	134.11	0.18	5315.31	7.14			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	744	100	5233.4	7.03	134.11	0.18	5315.31	7.14			Truck	0	N/A	0	0	0	0	0	0
US 75 HOV Southbound	4:50:00	Car	502	100	3703.6	7.38	112.85	0.22	3762.53	7.5			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	502	100	3703.6	7.38	112.85	0.22	3762.53	7.5			Truck	0	N/A	0	0	0	0	0	0
US 75 Northbound	4:50:00	Car	10301	100	104780.46	10.17	56867.7	5.52	52933.62	5.14			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	10301	100	104803.36	10.17	56876.87	5.52	52948.95	5.14			Truck	3	N/A	22.9	7.63	9.17	3.06	15.33	5.11
US 75 Southbound	4:50:00	Car	9953	100	95163.09	9.56	46447.48	4.67	53010.11	5.33			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	9953	100	95211.48	9.57	46469.68	4.67	53038.78	5.33			Truck	5	N/A	48.4	9.68	22.2	4.44	28.67	5.73
Entire System	4:55:00	Car	106931	98.28	1091262.5	10.99	556235.62	5.2	445952.66	4.17			Bus	0	0	0	0	0	0	0	0			Rail	1871	1.72	13791.99	7.37	827.4	0.44	13580.2	7.26			Park and Ride	0	0	0	0	0	0	0	0			Total	108802	100	1189529.25	10.93	557260.69	5.12	459723.62	4.23			Truck	33	N/A	475	14.39	197.68	5.99	190.36	5.77
Greenville Ave Northbound	4:55:00	Car	8748	100	47531.73	5.43	30126.72	3.44	10920.58	1.25			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	8748	100	47534.63	5.43	30128.09	3.44	10921.45	1.25			Truck	4	N/A	2.9	0.72	1.37	0.34	0.86	0.22
Greenville Ave Southbound	4:55:00	Car	4014	100	13996.7	3.49	4042.49	1.01	6324.05	1.58			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	4014	100	14004.9	3.49	4046.54	1.01	6326.79	1.58			Truck	4	N/A	8.2	2.05	4.04	1.01	2.74	0.68
IH 635 Eastbound	4:55:00	Car	2939	100	12838.2	4.37	1168.18	0.4	13389.79	4.56			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	2939	100	12838.2	4.37	1168.18	0.4	13389.79	4.56			Truck	0	N/A	0	0	0	0	0	0
IH 635 Westbound	4:55:00	Car	3447	100	11937.6	3.46	686.07	0.2	12885.63	3.74			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	3447	100	11937.6	3.46	686.07	0.2	12885.63	3.74			Truck	0	N/A	0	0	0	0	0	0
SH 190 Eastbound	4:55:00	Car	1403	100	3249.3	2.32	211.83	0.15	3501.82	2.5			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	1403	100	3249.3	2.32	211.83	0.15	3501.82	2.5			Truck	0	N/A	0	0	0	0	0	0
SH 190 Westbound	4:55:00	Car	1087	100	3388	3.12	215.69	0.2	3618.74	3.33			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	1087	100	3388	3.12	215.69	0.2	3618.74	3.33			Truck	0	N/A	0	0	0	0	0	0
US 75 Frontage Rd Northbound	4:55:00	Car	21741	100	72614.58	3.34	45366.53	2.09	18206.9	0.84			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	21741	100	72643.17	3.34	45386.18	2.09	18212.83	0.84			Truck	10	N/A	28.6	2.86	19.65	1.96	5.93	0.59
US 75 Frontage Rd Southbound	4:55:00	Car	17907	100	45966.58	2.57	25705.16	1.44	13128.04	0.73			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	17907	100	45985.58	2.57	25711.74	1.44	13136.33	0.73			Truck	10	N/A	19	1.9	6.58	0.66	8.29	0.83
US 75 HOV Northbound	4:55:00	Car	726	100	5645.4	7.78	144.85	0.2	5736.03	7.9			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	726	100	5645.4	7.78	144.85	0.2	5736.03	7.9			Truck	0	N/A	0	0	0	0	0	0
US 75 HOV Southbound	4:55:00	Car	504	100	3719.4	7.38	115.16	0.23	3771.52	7.48			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	504	100	3719.4	7.38	115.16	0.23	3771.52	7.48			Truck	0	N/A	0	0	0	0	0	0
US 75 Northbound	4:55:00	Car	10649	100	106092.57	9.96	55997.95	5.26	55353.99	5.2			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	10649	100	106120.47	9.97	56009.87	5.26	55371.75	5.2			Truck	3	N/A	27.9	9.3	11.92	3.97	17.76	5.92
US 75 Southbound	4:55:00	Car	10081	100	96003.45	9.52	45867.76	4.55	54567.83	5.41			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	10081	100	96060.63	9.53	45893.43	4.55	54602.34	5.42			Truck	5	N/A	57.2	11.44	25.67	5.13	34.51	6.9
Entire System	5:00:00	Car	105378	98.22	1075964.2	10.97	536983.62	5.1	448112.47	4.25			Bus	0	0	0	0	0	0	0	0			Rail	1909	1.78	13576.5	7.11	840.8	0.44	13343.75	6.99			Park and Ride	0	0	0	0	0	0	0	0			Total	107287	100	1170038.5	10.91	538015.94	5.01	461663.72	4.3			Truck	24	N/A	497.9	20.75	191.48	7.98	207.4	8.64
Greenville Ave Northbound	5:00:00	Car	8516	100	48006.14	5.64	31339.65	3.68	10471.08	1.23			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	8516	100	48010.34	5.64	31341.7	3.68	10472.21	1.23			Truck	3	N/A	4.2	1.4	2.05	0.68	1.13	0.38
Greenville Ave Southbound	5:00:00	Car	4043	100	14477	3.58	4282.33	1.06	6464.83	1.6			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	4043	100	14490.2	3.58	4288.61	1.06	6469.3	1.6			Truck	5	N/A	13.2	2.64	6.28	1.26	4.47	0.89
IH 635 Eastbound	5:00:00	Car	2969	100	12833.59	4.32	1168.93	0.39	13393.82	4.51			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	2969	100	12833.59	4.32	1168.93	0.39	13393.82	4.51			Truck	0	N/A	0	0	0	0	0	0
IH 635 Westbound	5:00:00	Car	3563	100	12301.61	3.45	705.04	0.2	13267.25	3.72			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	3563	100	12301.61	3.45	705.04	0.2	13267.25	3.72			Truck	0	N/A	0	0	0	0	0	0
SH 190 Eastbound	5:00:00	Car	1410	100	3286.6	2.33	217.53	0.15	3535.6	2.51			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	1410	100	3286.6	2.33	217.53	0.15	3535.6	2.51			Truck	0	N/A	0	0	0	0	0	0
SH 190 Westbound	5:00:00	Car	1024	100	3012.5	2.94	192.38	0.19	3220.4	3.14			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	1024	100	3012.5	2.94	192.38	0.19	3220.4	3.14			Truck	0	N/A	0	0	0	0	0	0
US 75 Frontage Rd Northbound	5:00:00	Car	21355	100	70658.29	3.31	44316.11	2.08	17606.73	0.82			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	21355	100	70688.69	3.31	44334.95	2.08	17614.37	0.82			Truck	11	N/A	30.4	2.76	18.84	1.71	7.65	0.7
US 75 Frontage Rd Southbound	5:00:00	Car	17793	100	44730.3	2.51	24503.75	1.38	13092.49	0.74			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	17793	100	44753	2.52	24510.86	1.38	13102.98	0.74			Truck	10	N/A	22.7	2.27	7.1	0.71	10.49	1.05
US 75 HOV Northbound	5:00:00	Car	778	100	5844.4	7.51	147.63	0.19	5940.59	7.64			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	778	100	5844.4	7.51	147.63	0.19	5940.59	7.64			Truck	0	N/A	0	0	0	0	0	0
US 75 HOV Southbound	5:00:00	Car	516	100	3732.6	7.23	117.51	0.23	3792.09	7.35			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	516	100	3732.6	7.23	117.51	0.23	3792.09	7.35			Truck	0	N/A	0	0	0	0	0	0
US 75 Northbound	5:00:00	Car	10889	100	106596.66	9.79	54610.68	5.02	57471.88	5.28			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	10889	100	106624.96	9.79	54622.91	5.02	57489.74	5.28			Truck	3	N/A	28.3	9.43	12.23	4.08	17.86	5.95
US 75 Southbound	5:00:00	Car	10262	100	97003.06	9.45	45121.99	4.4	56552.97	5.51			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	10262	100	97061.56	9.46	45148.29	4.4	56588.09	5.51			Truck	6	N/A	58.5	9.75	26.3	4.38	35.12	5.85
Entire System	5:05:00	Car	93610	98.09	1109980.25	11.86	513246.47	5.48	434444.62	4.64			Bus	0	0	0	0	0	0	0	0			Rail	1824	1.91	13079.09	7.17	884.68	0.49	12772.85	7			Park and Ride	0	0	0	0	0	0	0	0			Total	95434	100	1123569.62	11.77	514331.19	5.39	447425.88	4.69			Truck	28	N/A	510.1	18.22	200.04	7.14	208.43	7.44
Greenville Ave Northbound	5:05:00	Car	8058	100	45870.77	5.69	30637.18	3.8	9629.09	1.19			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	8058	100	45873.47	5.69	30637.92	3.8	9630.07	1.2			Truck	1	N/A	2.7	2.7	0.75	0.75	0.98	0.98
